比赛日期,比赛,比赛场次,比赛小场,对阵双方,胜方,战队,队员,位置,所选英雄,击杀,死亡,助攻,击杀小兵数量,击杀中立生物量,在我方野区击杀中立生物,在敌方野区击杀中立生物,获取金钱数,插眼数,拆眼数,购买真眼数,参与推塔数,游戏结束时等级,死亡时长,输出伤害总量,对英雄造成伤害,对英雄造成物理伤害,对英雄造成魔法伤害,承受英雄伤害,承受英雄物理伤害,承受英雄魔法伤害,双杀次数,三杀次数,四杀次数,五杀次数,装备1,装备2,装备3,装备4,装备5,装备6,饰品
2017.02.09	,2017职业联赛	,第二周	,第二场	,IM vs Snake	,Snake	,Snake	,SSMint	,ADC	,戏命师-烬	,7	,4	,9	,261	,13	,12	,1	,15191	,14	,3	,4	,2	,17	,123	,209553	,19871	,16424	,3006	,15839	,11426	,4379	,1	,0	,0	,0	,幽梦之灵	,多米尼克领主的致意	,短剑	,无尽之刃	,疾射火炮	,轻灵之靴	,远见改造	
2017.02.09	,2017职业联赛	,第二周	,第二场	,IM vs Snake	,Snake	,Snake	,SSMo	,SUPPORT	,河流之王-塔姆	,1	,5	,11	,40	,2	,2	,0	,10205	,67	,14	,17	,1	,14	,138	,18369	,5977	,589	,4711	,30090	,19305	,10411	,0	,0	,0	,0	,洞察红宝石	,救赎	,钢铁烈阳之匣	,（空）	,圣物之盾	,疾行之靴	,神谕改造	
2017.02.09	,2017职业联赛	,第二周	,第二场	,IM vs Snake	,Snake	,IM	,IMAmazingJ	,TOP	,暮光之眼-慎	,6	,5	,4	,290	,12	,3	,9	,14134	,19	,4	,2	,0	,17	,161	,170512	,13555	,7742	,5813	,30216	,12540	,16442	,0	,0	,0	,0	,日炎斗篷	,提亚马特	,兰顿之兆	,振奋盔甲	,守护天使	,水银之靴	,监视图腾（饰品）	
2017.02.09	,2017职业联赛	,第二周	,第二场	,IM vs Snake	,Snake	,IM	,IMJinjiao	,ADC	,惩戒之箭-韦鲁斯	,2	,2	,7	,315	,4	,4	,0	,13968	,8	,14	,2	,3	,15	,78	,213134	,30869	,28549	,2200	,18285	,9513	,8544	,0	,0	,0	,0	,夜之锋刃	,幽梦之灵	,（空）	,魔切	,明朗之靴	,凡性的提醒	,远见改造	
2017.02.09	,2017职业联赛	,第二周	,第二场	,IM vs Snake	,Snake	,IM	,IMAthena	,MID	,英勇投弹手-库奇	,3	,5	,8	,327	,37	,29	,8	,14721	,19	,5	,1	,1	,18	,203	,255581	,28929	,4484	,24050	,22674	,12428	,9747	,0	,0	,0	,0	,三相之力	,海克斯饮魔刀	,幽魂面具	,法师之靴	,无尽之刃	,斯塔缇克电刃	,监视图腾（饰品）	
2017.02.09	,2017职业联赛	,第二周	,第二场	,IM vs Snake	,Snake	,IM	,IMRoad	,SUPPORT	,天启者-卡尔玛	,1	,3	,9	,34	,0	,0	,0	,10330	,54	,22	,21	,1	,14	,105	,33685	,8160	,2090	,5741	,21140	,8387	,12628	,0	,0	,0	,0	,救赎	,钢铁烈阳之匣	,守望之眼	,控制守卫	,轻灵之靴	,活力夹心饼干	,神谕改造	
2017.02.09	,2017职业联赛	,第二周	,第二场	,IM vs Snake	,Snake	,IM	,IMBen4	,JUNGLE	,盲僧-李青	,7	,5	,5	,165	,122	,49	,73	,13125	,40	,15	,8	,1	,15	,146	,171397	,15731	,12974	,2643	,30955	,19527	,10921	,0	,0	,0	,0	,燃烧宝石	,附魔：战士	,锁子甲	,玛莫提乌斯之噬	,忍者足具	,亡者的板甲	,神谕改造	
2017.02.09	,2017职业联赛	,第二周	,第一场	,LGD vs OMG	,LGD	,LGD	,LGDGodV	,MID	,爆破鬼才-吉格斯	,3	,2	,9	,294	,16	,16	,0	,15140	,14	,4	,5	,6	,17	,57	,261002	,27291	,1090	,26068	,15295	,8502	,6116	,1	,0	,0	,0	,卢登的回声	,虚空之杖	,幽魂面具	,莫雷洛秘典	,法师之靴	,无用大棒	,远见改造	
2017.02.09	,2017职业联赛	,第二周	,第一场	,LGD vs OMG	,LGD	,LGD	,LGDImp	,ADC	,战争女神-希维尔	,7	,1	,5	,353	,5	,3	,2	,16400	,19	,15	,5	,1	,17	,27	,255766	,26291	,24474	,1712	,17341	,10840	,6192	,0	,0	,0	,0	,狂战士胫甲	,暴风之剑	,最后的轻语	,夺萃之镰	,斯塔缇克电刃	,玛莫提乌斯之噬	,远见改造	
2017.02.09	,2017职业联赛	,第二周	,第一场	,LGD vs OMG	,LGD	,LGD	,LGDPyl	,SUPPORT	,虚空先知-玛尔扎哈	,4	,3	,7	,37	,0	,0	,0	,10820	,65	,18	,19	,0	,13	,78	,21991	,8617	,2557	,6060	,11314	,4273	,6747	,0	,0	,0	,0	,疾行之靴	,幽魂面具	,守望之眼	,（空）	,爆裂魔杖	,瑞莱的冰晶节杖	,神谕改造	
2017.02.09	,2017职业联赛	,第二周	,第一场	,LGD vs OMG	,LGD	,LGD	,LGDEimy	,JUNGLE	,翠神-艾翁	,1	,0	,13	,115	,91	,73	,18	,12148	,18	,12	,12	,0	,16	,0	,473607	,8414	,1845	,5552	,10842	,5945	,4613	,0	,0	,0	,0	,救赎	,钢铁烈阳之匣	,（空）	,炽热香炉	,明朗之靴	,雅典娜的邪恶圣杯	,神谕改造	
2017.02.09	,2017职业联赛	,第二周	,第一场	,LGD vs OMG	,LGD	,LGD	,LGDFunny	,TOP	,未来守护者-杰斯	,2	,3	,1	,346	,47	,11	,36	,14738	,19	,3	,3	,2	,18	,25	,254645	,15104	,12990	,1943	,16146	,9159	,6359	,0	,0	,0	,0	,幽梦之灵	,凡性的提醒	,暴风之剑	,水银之靴	,吸血鬼节杖	,黑色切割者	,监视图腾（饰品）	
2017.02.09	,2017职业联赛	,第二周	,第一场	,LGD vs OMG	,LGD	,OMG	,OMGXiyang	,TOP	,暮光之眼-慎	,1	,2	,5	,326	,35	,7	,28	,13181	,18	,4	,4	,0	,17	,57	,203515	,8739	,4606	,4133	,25839	,13589	,12079	,0	,0	,0	,0	,兰顿之兆	,巨型九头蛇	,忍者足具	,幽魂斗篷	,日炎斗篷	,多兰之盾	,监视图腾（饰品）	
2017.02.09	,2017职业联赛	,第二周	,第一场	,LGD vs OMG	,LGD	,OMG	,OMGJueJue	,JUNGLE	,狂战士-奥拉夫	,2	,5	,3	,157	,115	,70	,45	,10871	,14	,12	,8	,0	,14	,133	,143404	,7417	,5633	,579	,41243	,27585	,12527	,0	,0	,0	,0	,正义荣耀	,控制守卫	,巨人腰带	,守护天使	,附魔：熔渣巨人	,明朗之靴	,神谕改造	
2017.02.09	,2017职业联赛	,第二周	,第一场	,LGD vs OMG	,LGD	,OMG	,OMGSmlz	,ADC	,惩戒之箭-韦鲁斯	,0	,5	,0	,321	,21	,13	,8	,12420	,12	,8	,5	,0	,15	,116	,224476	,13119	,12347	,621	,16480	,9766	,6622	,0	,0	,0	,0	,幽梦之灵	,夜之锋刃	,海克斯饮魔刀	,明朗之靴	,考尔菲德的战锤	,魔切	,远见改造	
2017.02.09	,2017职业联赛	,第二周	,第一场	,LGD vs OMG	,LGD	,OMG	,OMGFive	,SUPPORT	,荆棘之兴-婕拉	,1	,4	,1	,29	,0	,0	,0	,8417	,56	,20	,15	,0	,12	,107	,24543	,9290	,221	,8233	,14317	,7729	,6557	,0	,0	,0	,0	,守望之眼	,救赎	,控制守卫	,军团圣盾	,抗魔斗篷	,疾行之靴	,神谕改造	
2017.02.09	,2017职业联赛	,第二周	,第一场	,LGD vs OMG	,LGD	,OMG	,OMGIcon	,MID	,英勇投弹手-库奇	,5	,1	,1	,369	,28	,20	,8	,14822	,17	,10	,3	,0	,18	,57	,246508	,16881	,2358	,14522	,17561	,11542	,6018	,1	,0	,0	,0	,海克斯饮魔刀	,无尽之刃	,长剑	,疾射火炮	,三相之力	,法师之靴	,远见改造	
2017.02.09	,2017职业联赛	,第二周	,第二场	,LGD vs OMG	,LGD	,LGD	,LGDGodV	,MID	,时间刺客-艾克	,9	,7	,6	,350	,33	,6	,27	,19754	,16	,7	,6	,3	,18	,276	,296015	,18828	,1940	,16787	,31716	,15987	,15674	,2	,0	,0	,0	,海克斯科技原型腰带-01	,灭世者的死亡之帽	,巫妖之祸	,法师之靴	,虚空之杖	,中娅沙漏	,远见改造	
2017.02.09	,2017职业联赛	,第二周	,第二场	,LGD vs OMG	,LGD	,LGD	,LGDImp	,ADC	,皮城女警-凯特琳	,3	,3	,13	,395	,24	,14	,10	,19914	,18	,18	,2	,6	,18	,105	,388635	,39198	,33831	,1855	,28029	,16944	,11084	,0	,0	,0	,0	,水银弯刀	,狂战士胫甲	,多米尼克领主的致意	,无尽之刃	,卢安娜的飓风	,疾射火炮	,远见改造	
2017.02.09	,2017职业联赛	,第二周	,第二场	,LGD vs OMG	,LGD	,LGD	,LGDPyl	,SUPPORT	,荆棘之兴-婕拉	,3	,6	,13	,46	,1	,1	,0	,14020	,63	,24	,20	,0	,17	,229	,59437	,25559	,749	,23247	,20896	,10548	,10287	,1	,0	,0	,0	,疾行之靴	,守护天使	,守望之眼	,（空）	,瑞莱的冰晶节杖	,兰德里的折磨	,神谕改造	
