Name1,Name2,Win Rate,Number
Ezreal,Lucian,0.4090909090909091,44
Sion,Sivir,0.4090909090909091,44
MonkeyKing,Nami,0.4090909090909091,44
Blitzcrank,Tristana,0.4090909090909091,88
Cassiopeia,Zac,0.4090909090909091,44
Lucian,RekSai,0.40963855421686746,166
Evelynn,Morgana,0.4098360655737705,122
Caitlyn,Vladimir,0.4098360655737705,122
Ekko,Morgana,0.41025641025641024,156
Jinx,Soraka,0.41025641025641024,78
Blitzcrank,Diana,0.41025641025641024,78
Fiora,Nami,0.4107142857142857,224
Elise,Teemo,0.4107142857142857,112
Evelynn,Viktor,0.4107142857142857,112
Camille,Khazix,0.41081081081081083,370
Ashe,Soraka,0.411214953271028,214
Poppy,Rumble,0.4117647058823529,34
Brand,Malphite,0.4117647058823529,34
AurelionSol,Talon,0.4117647058823529,34
Annie,Morgana,0.4117647058823529,34
Ivern,Kassadin,0.4117647058823529,34
Ashe,Morgana,0.4117647058823529,136
Cassiopeia,Gangplank,0.4117647058823529,136
Alistar,Lissandra,0.4117647058823529,34
Gragas,Jax,0.4117647058823529,34
Aatrox,Ezreal,0.4117647058823529,34
Evelynn,Taliyah,0.4117647058823529,68
Pantheon,Singed,0.4117647058823529,34
Evelynn,Karthus,0.4117647058823529,68
Gangplank,Taliyah,0.4117647058823529,68
Ekko,Kled,0.4117647058823529,136
Alistar,Swain,0.4117647058823529,34
Nautilus,Quinn,0.4117647058823529,34
Darius,Viktor,0.4117647058823529,68
Veigar,Yasuo,0.4117647058823529,34
Irelia,Warwick,0.4117647058823529,34
Illaoi,Jayce,0.4117647058823529,34
Vayne,Viktor,0.4117647058823529,102
Rengar,Swain,0.4117647058823529,34
Cassiopeia,Lucian,0.41237113402061853,194
Caitlyn,Taliyah,0.4126984126984127,126
Karma,Lissandra,0.41304347826086957,92
Ashe,Orianna,0.4132231404958678,242
Karma,Viktor,0.41358024691358025,324
Quinn,Vayne,0.41379310344827586,58
Morgana,Twitch,0.41379310344827586,58
Diana,Karma,0.41379310344827586,58
Cassiopeia,Ivern,0.41379310344827586,58
Alistar,AurelionSol,0.41379310344827586,58
Irelia,Ryze,0.41379310344827586,174
Cassiopeia,Velkoz,0.41379310344827586,58
Corki,Garen,0.41379310344827586,58
Brand,Evelynn,0.41379310344827586,58
Kayle,Syndra,0.41379310344827586,58
Elise,Kennen,0.41397849462365593,372
Annie,Maokai,0.4142857142857143,140
Ezreal,Hecarim,0.4142857142857143,280
Katarina,Malphite,0.4146341463414634,82
Camille,Leona,0.4146341463414634,82
Bard,Rengar,0.4146341463414634,82
Ashe,Viktor,0.4146341463414634,164
Rammus,Ryze,0.4146341463414634,82
Jax,Katarina,0.4146341463414634,82
Jinx,Nami,0.4146341463414634,82
Orianna,Rumble,0.4148936170212766,188
Shaco,Soraka,0.41509433962264153,106
Morgana,Poppy,0.41509433962264153,106
Orianna,Singed,0.4153846153846154,130
Elise,Malphite,0.4154929577464789,284
MissFortune,Varus,0.4155251141552511,1752
Camille,Talon,0.4157303370786517,178
Caitlyn,Camille,0.415929203539823,226
DrMundo,Ezreal,0.4166666666666667,96
Rengar,Yorick,0.4166666666666667,24
Fizz,Nocturne,0.4166666666666667,24
Elise,Urgot,0.4166666666666667,48
Cassiopeia,Ryze,0.4166666666666667,48
Ashe,Singed,0.4166666666666667,120
Ryze,Taliyah,0.4166666666666667,48
Caitlyn,Jhin,0.4166666666666667,24
Anivia,Morgana,0.4166666666666667,48
Orianna,Sion,0.4166666666666667,72
Jayce,MasterYi,0.4166666666666667,72
Khazix,Urgot,0.4166666666666667,48
Ahri,Rammus,0.4166666666666667,48
Illaoi,Morgana,0.4166666666666667,48
Sion,Zac,0.4166666666666667,24
Illaoi,Janna,0.4166666666666667,24
Jinx,Renekton,0.4166666666666667,48
MonkeyKing,Twitch,0.4166666666666667,24
Bard,Sivir,0.4166666666666667,48
Janna,Taliyah,0.4166666666666667,72
Ivern,Leona,0.4166666666666667,48
Brand,Viktor,0.4166666666666667,48
Velkoz,Viktor,0.4166666666666667,48
Brand,Soraka,0.4166666666666667,24
Nidalee,Orianna,0.4166666666666667,48
Hecarim,Morgana,0.4166666666666667,48
Lulu,Tryndamere,0.4166666666666667,24
Aatrox,Karma,0.4166666666666667,24
Ryze,Teemo,0.4166666666666667,72
TwistedFate,XinZhao,0.4166666666666667,24
Talon,Tryndamere,0.4166666666666667,24
Renekton,Veigar,0.4166666666666667,24
Elise,Garen,0.4166666666666667,48
TahmKench,Zac,0.4166666666666667,24
Corki,Viktor,0.4166666666666667,24
Bard,Jax,0.4166666666666667,48
Annie,Ivern,0.4166666666666667,24
FiddleSticks,Yasuo,0.4166666666666667,24
Evelynn,Mordekaiser,0.4166666666666667,24
Caitlyn,Diana,0.4166666666666667,24
Ryze,Urgot,0.4166666666666667,24
Lissandra,Maokai,0.4166666666666667,72
Cassiopeia,Mordekaiser,0.4166666666666667,24
Annie,Hecarim,0.4166666666666667,24
Kennen,RekSai,0.4166666666666667,120
Orianna,Vayne,0.4166666666666667,144
Kassadin,Tristana,0.4166666666666667,24
Karthus,Malphite,0.4166666666666667,24
Jax,Sion,0.4166666666666667,24
Vayne,Zilean,0.4166666666666667,72
Annie,Shen,0.4166666666666667,24
Khazix,Veigar,0.417910447761194,134
Katarina,Rumble,0.41818181818181815,110
Ezreal,Rumble,0.41836734693877553,784
Evelynn,Gragas,0.4186046511627907,86
Annie,Elise,0.4186046511627907,172
Sivir,Warwick,0.4186046511627907,86
Maokai,Vladimir,0.4186046511627907,86
Corki,MasterYi,0.4186046511627907,172
Ashe,Nami,0.4186046511627907,172
Kayle,Soraka,0.4186046511627907,86
Alistar,Katarina,0.4189189189189189,148
Ekko,Kayle,0.41935483870967744,62
Nautilus,Renekton,0.41935483870967744,62
Morgana,Quinn,0.41935483870967744,62
Gangplank,Viktor,0.41935483870967744,124
Sion,Thresh,0.41935483870967744,186
Nami,Yasuo,0.41935483870967744,186
Lulu,Nautilus,0.41935483870967744,62
Evelynn,Jinx,0.42,100
Fiora,Jinx,0.42,100
Jayce,Viktor,0.42045454545454547,176
Ezreal,Trundle,0.42063492063492064,252
Bard,Kennen,0.42105263157894735,76
Nocturne,Viktor,0.42105263157894735,38
Sivir,TahmKench,0.42105263157894735,76
Camille,Yasuo,0.42105263157894735,76
Darius,Ivern,0.42105263157894735,38
Darius,MasterYi,0.42105263157894735,38
Braum,Olaf,0.42105263157894735,38
Kennen,Zilean,0.42105263157894735,76
Gragas,Kennen,0.42105263157894735,38
TahmKench,Yasuo,0.42105263157894735,76
Alistar,Vi,0.42105263157894735,38
Lissandra,RekSai,0.42105263157894735,38
Brand,MissFortune,0.42105263157894735,76
Nautilus,Nidalee,0.42105263157894735,38
JarvanIV,Jayce,0.42105263157894735,38
Annie,Soraka,0.42105263157894735,38
Morgana,Vi,0.42105263157894735,38
Braum,Warwick,0.42105263157894735,38
Anivia,Nami,0.42105263157894735,38
Kassadin,Kayle,0.42105263157894735,38
Rumble,Tristana,0.42105263157894735,38
Leblanc,Leona,0.42105263157894735,38
AurelionSol,Jinx,0.42105263157894735,38
Ashe,Leona,0.42168674698795183,166
Nami,TwistedFate,0.42201834862385323,218
Lucian,Syndra,0.4222222222222222,180
TwistedFate,Zyra,0.4222222222222222,270
Ashe,Renekton,0.4222222222222222,180
Renekton,Sivir,0.4222222222222222,90
Ahri,Kennen,0.4222222222222222,90
Nocturne,Zed,0.4222222222222222,90
Morgana,Vladimir,0.4230769230769231,52
Orianna,Velkoz,0.4230769230769231,52
Braum,MasterYi,0.4230769230769231,52
Olaf,Syndra,0.4230769230769231,52
Varus,Warwick,0.4230769230769231,312
Ashe,TwistedFate,0.4233576642335766,274
Ashe,Kennen,0.4235294117647059,170
Ezreal,JarvanIV,0.42391304347826086,184
Elise,Taliyah,0.42424242424242425,264
Ekko,Viktor,0.42424242424242425,66
Camille,Kassadin,0.42424242424242425,66
Ashe,Teemo,0.42424242424242425,66
Leona,Nautilus,0.42424242424242425,66
Kennen,Zyra,0.4246575342465753,146
Ashe,Camille,0.425,160
Pantheon,Talon,0.42528735632183906,174
Janna,Jinx,0.425531914893617,94
Amumu,Jhin,0.425531914893617,94
Graves,Nami,0.42567567567567566,592
Caitlyn,Gragas,0.42574257425742573,202
MissFortune,Trundle,0.42592592592592593,108
Garen,Jhin,0.42592592592592593,108
Ashe,Ekko,0.42592592592592593,324
MissFortune,Vladimir,0.42592592592592593,216
Jhin,Tryndamere,0.4262295081967213,122
Ahri,Rumble,0.4266666666666667,150
Alistar,Yasuo,0.4268292682926829,164
Jhin,Viktor,0.42725173210161665,866
Nocturne,Vayne,0.42857142857142855,28
Nautilus,RekSai,0.42857142857142855,126
Kalista,Kassadin,0.42857142857142855,14
Gragas,Swain,0.42857142857142855,14
Gnar,Soraka,0.42857142857142855,14
Akali,Lulu,0.42857142857142855,70
Brand,MasterYi,0.42857142857142855,42
Ashe,Skarner,0.42857142857142855,14
MissFortune,Sivir,0.42857142857142855,266
JarvanIV,Soraka,0.42857142857142855,42
Annie,Zac,0.42857142857142855,28
Soraka,Warwick,0.42857142857142855,56
Corki,TwistedFate,0.42857142857142855,56
AurelionSol,Rengar,0.42857142857142855,84
Khazix,Nunu,0.42857142857142855,14
Diana,Yasuo,0.42857142857142855,28
Ashe,Illaoi,0.42857142857142855,56
Poppy,Renekton,0.42857142857142855,14
Sivir,Taric,0.42857142857142855,28
JarvanIV,TwistedFate,0.42857142857142855,42
Garen,Vayne,0.42857142857142855,14
Rammus,Soraka,0.42857142857142855,42
Annie,Kayle,0.42857142857142855,14
Brand,Nautilus,0.42857142857142855,28
Ahri,Teemo,0.42857142857142855,56
Taric,Vayne,0.42857142857142855,14
Morgana,Singed,0.42857142857142855,56
Cassiopeia,Taric,0.42857142857142855,28
Nidalee,Xerath,0.42857142857142855,14
Shen,Taric,0.42857142857142855,14
Camille,Lissandra,0.42857142857142855,28
Lux,TahmKench,0.42857142857142855,14
Braum,Sion,0.42857142857142855,14
Brand,Nami,0.42857142857142855,14
Graves,JarvanIV,0.42857142857142855,42
Orianna,Taric,0.42857142857142855,42
Jax,Olaf,0.42857142857142855,14
Alistar,Rammus,0.42857142857142855,28
Jayce,Tristana,0.42857142857142855,70
Pantheon,Viktor,0.42857142857142855,112
Corki,Kassadin,0.42857142857142855,28
Soraka,TahmKench,0.42857142857142855,14
Kayle,Leona,0.42857142857142855,42
Galio,Graves,0.42857142857142855,28
Kindred,KogMaw,0.42857142857142855,14
Quinn,Trundle,0.42857142857142855,14
Swain,TahmKench,0.42857142857142855,14
LeeSin,Sejuani,0.42857142857142855,14
Mordekaiser,Ryze,0.42857142857142855,42
Nami,Nasus,0.42857142857142855,28
JarvanIV,Nami,0.42857142857142855,28
Shen,Sion,0.42857142857142855,14
Lulu,Thresh,0.42857142857142855,154
Akali,Draven,0.42857142857142855,28
Alistar,Jax,0.42857142857142855,56
LeeSin,Yorick,0.42857142857142855,42
Diana,Teemo,0.42857142857142855,14
Jinx,Veigar,0.42857142857142855,28
Alistar,Xerath,0.42857142857142855,14
Fizz,Irelia,0.42857142857142855,28
Braum,Kalista,0.42857142857142855,14
Bard,Tristana,0.42857142857142855,14
Lucian,MasterYi,0.42857142857142855,56
Amumu,Ezreal,0.42857142857142855,98
Lucian,Sona,0.42857142857142855,56
KogMaw,Sion,0.42857142857142855,14
Hecarim,Lissandra,0.42857142857142855,14
Sejuani,Viktor,0.42857142857142855,14
Veigar,Zilean,0.42857142857142855,28
Amumu,Viktor,0.42857142857142855,14
Amumu,Ryze,0.42857142857142855,42
Garen,Sivir,0.42857142857142855,14
Mordekaiser,Zyra,0.42857142857142855,28
Mordekaiser,TahmKench,0.42857142857142855,14
Cassiopeia,Viktor,0.42857142857142855,14
Leblanc,Poppy,0.42857142857142855,42
Sona,Tristana,0.42857142857142855,14
Cassiopeia,Urgot,0.42857142857142855,14
Irelia,JarvanIV,0.42857142857142855,14
Ashe,Swain,0.42857142857142855,42
Camille,Teemo,0.42857142857142855,14
AurelionSol,Malphite,0.42857142857142855,28
Ekko,TwistedFate,0.42857142857142855,126
Braum,Nautilus,0.42857142857142855,42
Brand,Diana,0.42857142857142855,14
Brand,Sivir,0.42857142857142855,42
Hecarim,Tristana,0.42857142857142855,14
Janna,Kalista,0.42857142857142855,14
Kindred,Lucian,0.42857142857142855,14
Jinx,Xerath,0.42857142857142855,28
Karma,Nasus,0.42857142857142855,42
Nunu,Zyra,0.42857142857142855,14
TahmKench,Vi,0.42857142857142855,14
Sivir,Ziggs,0.42857142857142855,14
MonkeyKing,Syndra,0.42857142857142855,28
Akali,Poppy,0.42857142857142855,14
Morgana,Ziggs,0.42857142857142855,28
Malphite,Shaco,0.42857142857142855,56
Irelia,Sion,0.42857142857142855,14
Kalista,Trundle,0.42857142857142855,14
Ekko,Illaoi,0.42857142857142855,42
Leona,Ryze,0.42857142857142855,224
Hecarim,Xerath,0.42857142857142855,14
Chogath,Elise,0.42857142857142855,28
Kennen,Taric,0.42857142857142855,28
Katarina,Veigar,0.42857142857142855,14
Azir,Morgana,0.42857142857142855,14
Kayle,Vi,0.42857142857142855,28
JarvanIV,Katarina,0.42857142857142855,42
Malzahar,Velkoz,0.42857142857142855,42
Alistar,Brand,0.42857142857142855,14
Ivern,Riven,0.42857142857142855,42
Braum,Taliyah,0.42857142857142855,42
Garen,Zilean,0.42857142857142855,14
Braum,Illaoi,0.42857142857142855,28
Bard,Orianna,0.42857142857142855,98
Hecarim,LeeSin,0.42857142857142855,42
Akali,Shaco,0.42857142857142855,56
Lux,Morgana,0.42857142857142855,14
Corki,JarvanIV,0.42857142857142855,126
Sejuani,Zyra,0.42857142857142855,14
Karma,Tryndamere,0.42857142857142855,42
Anivia,Nasus,0.42857142857142855,14
Rammus,Vladimir,0.42857142857142855,14
Twitch,Vi,0.42857142857142855,14
Ashe,Nasus,0.42857142857142855,28
Jax,Vi,0.42857142857142855,14
Nunu,Orianna,0.42857142857142855,14
Malzahar,Sion,0.42857142857142855,56
Ashe,Varus,0.42857142857142855,84
FiddleSticks,Zed,0.42857142857142855,42
MasterYi,Sivir,0.42857142857142855,42
Irelia,Trundle,0.42857142857142855,14
Maokai,Renekton,0.42857142857142855,14
Fizz,Singed,0.42857142857142855,28
TwistedFate,Veigar,0.42857142857142855,28
Pantheon,Xerath,0.42857142857142855,42
Kennen,Renekton,0.42857142857142855,14
Lissandra,Vi,0.42857142857142855,14
Mordekaiser,Nami,0.42857142857142855,42
DrMundo,Katarina,0.42857142857142855,14
Rengar,Shaco,0.42857142857142855,28
Fizz,Karthus,0.42857142857142855,14
Irelia,KogMaw,0.42857142857142855,14
Olaf,Rumble,0.42857142857142855,28
Poppy,Teemo,0.42857142857142855,14
Velkoz,Yasuo,0.42857142857142855,70
Nautilus,Poppy,0.42857142857142855,56
Alistar,Heimerdinger,0.42857142857142855,14
Lux,MasterYi,0.42857142857142855,14
Leblanc,Tristana,0.42857142857142855,14
Lissandra,Orianna,0.42857142857142855,14
Caitlyn,DrMundo,0.42857142857142855,28
Leblanc,Sion,0.42857142857142855,14
Tryndamere,Zed,0.42857142857142855,28
Camille,Kennen,0.42857142857142855,42
Kennen,Nami,0.42857142857142855,112
FiddleSticks,Quinn,0.42857142857142855,14
AurelionSol,Ryze,0.42857142857142855,14
Garen,TwistedFate,0.42857142857142855,28
Nocturne,Swain,0.42857142857142855,14
Braum,Vi,0.42857142857142855,28
Diana,Lulu,0.42857142857142855,14
Ahri,Shyvana,0.42857142857142855,28
Kled,Maokai,0.42857142857142855,28
Ahri,Zyra,0.43,200
Camille,Zyra,0.4305555555555556,144
Cassiopeia,Evelynn,0.4305555555555556,144
Riven,Viktor,0.4307692307692308,130
Braum,TwistedFate,0.43103448275862066,116
Sivir,Yasuo,0.43103448275862066,116
Ahri,Shen,0.43103448275862066,116
MissFortune,Orianna,0.4315068493150685,584
Akali,Lucian,0.4318181818181818,88
Leona,RekSai,0.4318181818181818,88
Ezreal,Taliyah,0.4318181818181818,352
Ezreal,Shen,0.43190661478599224,514
Cassiopeia,Poppy,0.43209876543209874,162
Talon,Vayne,0.4322033898305085,236
Elise,Viktor,0.4322916666666667,384
Malphite,Viktor,0.43243243243243246,74
Annie,Fiora,0.43243243243243246,74
Gragas,Twitch,0.43243243243243246,74
Katarina,Nautilus,0.43243243243243246,148
Orianna,Quinn,0.43243243243243246,74
Braum,Maokai,0.4326923076923077,208
Kled,MissFortune,0.43283582089552236,402
FiddleSticks,Jayce,0.43333333333333335,60
Gangplank,Morgana,0.43333333333333335,120
Ashe,Katarina,0.43333333333333335,180
Maokai,Rammus,0.43333333333333335,60
Darius,Syndra,0.43333333333333335,60
Kalista,Maokai,0.43333333333333335,60
Jhin,Shyvana,0.43333333333333335,60
Lissandra,Lucian,0.43333333333333335,60
LeeSin,Ziggs,0.43356643356643354,286
Cassiopeia,Elise,0.43359375,512
Shaco,Zed,0.4336283185840708,226
Ashe,Braum,0.43373493975903615,166
Thresh,Zilean,0.4339622641509434,106
RekSai,Zilean,0.4339622641509434,106
Leona,Poppy,0.4339622641509434,106
Cassiopeia,Jayce,0.4339622641509434,212
Alistar,Viktor,0.4339622641509434,106
Kennen,LeeSin,0.4339622641509434,636
Ahri,Jinx,0.43478260869565216,92
Caitlyn,Tryndamere,0.43478260869565216,46
Shaco,Viktor,0.43478260869565216,92
MissFortune,Urgot,0.43478260869565216,46
Lulu,Renekton,0.43478260869565216,92
Jhin,Sejuani,0.43478260869565216,46
Darius,Nami,0.43478260869565216,92
Ahri,Vi,0.43478260869565216,46
Rumble,Ziggs,0.43478260869565216,46
Blitzcrank,Gnar,0.43478260869565216,46
Draven,Viktor,0.43478260869565216,46
Taliyah,Warwick,0.43478260869565216,46
KogMaw,Malzahar,0.43478260869565216,46
Brand,Gragas,0.43478260869565216,46
Kled,MasterYi,0.43478260869565216,46
Karma,Xerath,0.43478260869565216,92
Morgana,Velkoz,0.43478260869565216,46
Darius,Kassadin,0.43478260869565216,46
MissFortune,Viktor,0.4350282485875706,354
Graves,Viktor,0.43529411764705883,510
LeeSin,Vayne,0.43573667711598746,638
Ashe,Karma,0.4357976653696498,514
Soraka,Zac,0.4358974358974359,78
Riven,Twitch,0.4358974358974359,78
Rumble,Syndra,0.4358974358974359,156
Ahri,Zilean,0.4358974358974359,78
Caitlyn,Trundle,0.4358974358974359,78
Ekko,Leona,0.43617021276595747,188
Evelynn,Ryze,0.436241610738255,298
Elise,Jax,0.436241610738255,298
Lulu,Shen,0.43636363636363634,110
Quinn,Talon,0.43636363636363634,110
Ashe,Zyra,0.4365079365079365,252
MissFortune,Poppy,0.43661971830985913,426
Jayce,Sivir,0.4370860927152318,302
Cassiopeia,Varus,0.43714285714285717,700
Ezreal,Jax,0.43722943722943725,462
Jhin,Morgana,0.43729903536977494,622
Annie,Nautilus,0.4375,32
Shen,Zac,0.4375,32
Caitlyn,Olaf,0.4375,128
Fizz,Olaf,0.4375,32
Fiora,Nocturne,0.4375,64
MasterYi,Poppy,0.4375,32
Morgana,Yasuo,0.4375,96
Tristana,Zyra,0.4375,32
MonkeyKing,Rumble,0.4375,32
Evelynn,Nasus,0.4375,32
Alistar,Rumble,0.4375,192
Annie,Leona,0.4375,32
Ezreal,Skarner,0.4375,64
XinZhao,Zyra,0.4375,32
Katarina,Tristana,0.4375,32
Brand,Poppy,0.4375,64
Gnar,Rengar,0.4375,32
Kled,Zilean,0.4375,96
Darius,Zyra,0.4375,96
Aatrox,Elise,0.4375,32
Alistar,Velkoz,0.4375,32
Akali,Syndra,0.4375,64
Pantheon,Taric,0.4375,32
Annie,Evelynn,0.4375,64
Irelia,Nocturne,0.4375,32
Sejuani,Thresh,0.4375,32
Camille,Jax,0.4375,32
Braum,Irelia,0.4375,64
Gragas,Varus,0.4375,576
Jhin,Volibear,0.4375,32
Fiora,Talon,0.4375,288
Gangplank,Sona,0.4375,32
Fiora,Malphite,0.4375,32
Illaoi,Leona,0.4375,32
Ashe,Lissandra,0.4375,64
Hecarim,Kled,0.4375,32
Annie,Katarina,0.4375,32
Camille,Maokai,0.4375,64
Gnar,LeeSin,0.4375,96
Rengar,Trundle,0.4375,64
Caitlyn,Hecarim,0.4375,96
JarvanIV,Vayne,0.4375,32
Cassiopeia,LeeSin,0.43792325056433407,886
LeeSin,Singed,0.43824701195219123,502
Ezreal,Warwick,0.4383561643835616,292
Shen,Varus,0.43866171003717475,538
Renekton,TwistedFate,0.4387755102040816,196
Cassiopeia,Ezreal,0.438953488372093,688
Irelia,Shaco,0.43902439024390244,82
Jax,Leona,0.43902439024390244,82
Braum,Sivir,0.43902439024390244,82
Sivir,Zilean,0.43902439024390244,82
Leona,Renekton,0.43902439024390244,82
Elise,Rumble,0.4392523364485981,428
Ekko,Jax,0.4393939393939394,132
Anivia,Kled,0.44,50
Ryze,Tristana,0.44,50
Lissandra,Zyra,0.44,50
TahmKench,Thresh,0.44,50
KogMaw,Talon,0.44,50
Anivia,Evelynn,0.44,100
Orianna,Sona,0.44,50
Ahri,Tristana,0.44,50
Karma,Malzahar,0.44,100
Maokai,Zac,0.44,100
Irelia,Taliyah,0.44,50
TahmKench,Taliyah,0.44,50
Leblanc,Lulu,0.44,50
Camille,Evelynn,0.44,150
LeeSin,Teemo,0.44,250
MissFortune,Ziggs,0.44,150
Jhin,Urgot,0.44,50
Corki,Morgana,0.44025157232704404,318
Morgana,Talon,0.44036697247706424,218
Orianna,Soraka,0.44047619047619047,168
LeeSin,Yasuo,0.44047619047619047,840
MissFortune,Singed,0.4407894736842105,304
Riven,TahmKench,0.4411764705882353,68
LeeSin,Shaco,0.4411764705882353,68
Kennen,TwistedFate,0.4411764705882353,136
Corki,Tristana,0.4411764705882353,68
Braum,Evelynn,0.4411764705882353,68
Alistar,Vladimir,0.4411764705882353,68
Ashe,Syndra,0.44144144144144143,222
Ezreal,Yasuo,0.4415204678362573,684
Ryze,Sivir,0.44155844155844154,308
Jinx,MissFortune,0.4418604651162791,86
Nami,Vayne,0.4418604651162791,172
Alistar,Singed,0.4418604651162791,86
Anivia,Ashe,0.4418604651162791,86
Jinx,Malzahar,0.4418604651162791,86
LeeSin,MissFortune,0.4421455938697318,2610
Ashe,Zac,0.4423076923076923,104
Riven,Syndra,0.4423076923076923,104
Alistar,Caitlyn,0.4424778761061947,226
Morgana,Ryze,0.4424778761061947,226
Sivir,Thresh,0.4425087108013937,574
Ashe,Taliyah,0.4426229508196721,122
Singed,Zyra,0.4426229508196721,122
Evelynn,MissFortune,0.44280442804428044,542
Caitlyn,Zac,0.44285714285714284,140
Ashe,LeeSin,0.44285714285714284,1120
Ezreal,Renekton,0.44285714285714284,560
Elise,Syndra,0.44285714285714284,420
Nidalee,Varus,0.4431818181818182,176
Malzahar,Rumble,0.4434782608695652,230
Caitlyn,Orianna,0.44385026737967914,374
Elise,Nautilus,0.4439461883408072,446
Caitlyn,Ekko,0.44396551724137934,464
Ezreal,Nami,0.4441489361702128,752
Ahri,KogMaw,0.4444444444444444,18
AurelionSol,Pantheon,0.4444444444444444,72
Nasus,Vayne,0.4444444444444444,18
Lulu,Zilean,0.4444444444444444,54
DrMundo,TwistedFate,0.4444444444444444,18
Garen,Katarina,0.4444444444444444,18
Olaf,Poppy,0.4444444444444444,18
Cassiopeia,Orianna,0.4444444444444444,18
Kalista,Malzahar,0.4444444444444444,18
Lissandra,Lulu,0.4444444444444444,54
Fiora,Rammus,0.4444444444444444,54
Morgana,Teemo,0.4444444444444444,36
Corki,Kalista,0.4444444444444444,72
Orianna,TahmKench,0.4444444444444444,90
Jax,Nocturne,0.4444444444444444,18
Brand,Cassiopeia,0.4444444444444444,36
Bard,Warwick,0.4444444444444444,36
Amumu,Karma,0.4444444444444444,36
Fizz,Zilean,0.4444444444444444,36
Malzahar,MasterYi,0.4444444444444444,36
Kled,Yasuo,0.4444444444444444,36
Lux,Poppy,0.4444444444444444,18
Ashe,Olaf,0.4444444444444444,54
Caitlyn,Shen,0.4444444444444444,162
MonkeyKing,Morgana,0.4444444444444444,36
Hecarim,Poppy,0.4444444444444444,36
Amumu,Jayce,0.4444444444444444,54
Darius,Rammus,0.4444444444444444,18
Riven,XinZhao,0.4444444444444444,18
Kindred,Quinn,0.4444444444444444,18
Ekko,Shen,0.4444444444444444,126
Braum,Zilean,0.4444444444444444,18
Ivern,KogMaw,0.4444444444444444,18
Ivern,Olaf,0.4444444444444444,18
AurelionSol,Zed,0.4444444444444444,18
Diana,Rengar,0.4444444444444444,36
Braum,Gangplank,0.4444444444444444,90
Draven,Vladimir,0.4444444444444444,36
MasterYi,Rengar,0.4444444444444444,18
TwistedFate,Yorick,0.4444444444444444,18
Karma,Shyvana,0.4444444444444444,36
Karthus,Nautilus,0.4444444444444444,72
Jinx,Teemo,0.4444444444444444,18
Nocturne,Teemo,0.4444444444444444,18
Olaf,Quinn,0.4444444444444444,18
Nami,Rumble,0.4444444444444444,126
Nasus,Syndra,0.4444444444444444,18
Kassadin,KogMaw,0.4444444444444444,18
Kalista,Leona,0.4444444444444444,18
Kled,Veigar,0.4444444444444444,18
Kayle,Zyra,0.4444444444444444,72
Bard,MasterYi,0.4444444444444444,18
Evelynn,Veigar,0.4444444444444444,36
Azir,Jhin,0.4444444444444444,162
Kindred,Syndra,0.4444444444444444,18
Illaoi,Taliyah,0.4444444444444444,18
Darius,Hecarim,0.4444444444444444,18
Gragas,Singed,0.4444444444444444,18
Orianna,Renekton,0.4444444444444444,162
Jayce,Kindred,0.4444444444444444,18
KogMaw,Taliyah,0.4444444444444444,18
Skarner,TwistedFate,0.4444444444444444,18
Kalista,Riven,0.4444444444444444,18
Amumu,Pantheon,0.4444444444444444,18
Evelynn,Garen,0.4444444444444444,18
Lux,Zed,0.4444444444444444,36
Kassadin,Zed,0.4444444444444444,18
Diana,Pantheon,0.4444444444444444,18
Amumu,Renekton,0.4444444444444444,18
Fiora,Mordekaiser,0.4444444444444444,18
KogMaw,Zyra,0.4444444444444444,36
Ekko,Nasus,0.4444444444444444,18
Illaoi,Warwick,0.4444444444444444,18
Jax,Veigar,0.4444444444444444,36
Janna,Lux,0.4444444444444444,18
Syndra,Zac,0.4444444444444444,54
Diana,Shaco,0.4444444444444444,18
Mordekaiser,Warwick,0.4444444444444444,18
Karthus,Tristana,0.4444444444444444,18
Braum,Nasus,0.4444444444444444,18
Diana,Leona,0.4444444444444444,18
Viktor,Vladimir,0.4444444444444444,18
Alistar,Ziggs,0.4444444444444444,36
Hecarim,Kassadin,0.4444444444444444,36
Pantheon,Rammus,0.4444444444444444,18
Corki,DrMundo,0.4444444444444444,36
Kalista,TwistedFate,0.4444444444444444,36
Lulu,Yorick,0.4444444444444444,18
Annie,Bard,0.4444444444444444,18
Bard,Malphite,0.4444444444444444,36
Leblanc,Zac,0.4444444444444444,18
Brand,TwistedFate,0.4444444444444444,72
Leona,Nasus,0.4444444444444444,18
Darius,Tristana,0.4444444444444444,18
Amumu,Lulu,0.4444444444444444,18
Draven,Pantheon,0.4444444444444444,72
Lissandra,Warwick,0.4444444444444444,18
Karma,Orianna,0.44495412844036697,436
Cassiopeia,Maokai,0.4449760765550239,418
Elise,Velkoz,0.44525547445255476,274
Khazix,Leona,0.44541484716157204,458
Caitlyn,Renekton,0.44545454545454544,220
Gragas,Thresh,0.4456140350877193,570
Ashe,Zed,0.4461538461538462,390
LeeSin,Poppy,0.44623655913978494,744
Kassadin,Thresh,0.44623655913978494,372
Ashe,Kassadin,0.44642857142857145,112
Soraka,Viktor,0.44642857142857145,112
Ashe,Cassiopeia,0.44642857142857145,224
Ekko,MissFortune,0.44648318042813456,654
Elise,Vladimir,0.44660194174757284,206
Khazix,Sion,0.44660194174757284,206
Corki,Shen,0.4467005076142132,394
