gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,cssharepost15,csat10,oppcsat10,csdat10,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,custom_week,custom_damagetaken
1060007,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060007?gameHash=38c9933b73dc178e&tab=overview,LMS,2017-1,42797.1078009259,5.1,1,7.03,10,Red,Support,Nestea,Hong Kong Esports,Nautilus,Rengar,Varus,Camille,Ryze,Corki,34.4833333333,0,0,6,3,4,18,0,0,0,0,0,1,11,0,0,0.6379893668,0,11.51045,0,4,0,0,0,0,0,0,0,0,,,0,13.00595,0,0,2,11,0,27.0357333333,0,1,3189,92.4794586757,0.0619536076,0.1245931729,46,1.333977767,0.3739837398,17,0.4929917835,22,8,,,8223,108.6623489609,7650,-0.0934579439,78,0,0,0,2.2619623006,0.0840197694,16,4,12,2027,1832,195,3276,3178,98,2662,2721,-59,5,19028
1060014,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060014?gameHash=276ccda6e5ae241f&tab=overview,LMS,2017-1,42797.1814351852,5.1,2,7.03,1,Blue,Top,Nexus,eXtreme Gamers,Camille,Syndra,Cassiopeia,LeBlanc,Thresh,Renekton,26.8166666667,0,4,5,1,6,15,0,0,0,0,0,0,15,0.1491609695,0.1118707272,0.7830950901,0,8.0582333333,0,3,0,0,0,0,0,0,0,0,,,0,10.6353833333,0,0,2,10,0,26.0620166667,0,1,14127,526.7992541952,0.4082004161,0.2271716855,15,0.5593536358,0.1442307692,5,0.1864512119,4,3,,,9191,210.818147918,7958,-0.3052760475,190,0,0,0,7.0851460534,0.1778425656,75,76,-1,3023,3013,10,4736,5028,-292,4567,4434,133,5,18972
1060014,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060014?gameHash=276ccda6e5ae241f&tab=overview,LMS,2017-1,42797.1814351852,5.1,2,7.03,2,Blue,Jungle,Pony,eXtreme Gamers,Kha'zix,Syndra,Cassiopeia,LeBlanc,Thresh,Renekton,26.8166666667,0,1,4,0,6,15,0,0,0,0,0,0,15,0.0372902424,0.1491609695,0.7830950901,0,8.0582333333,0,3,0,3,0,0,0,0,0,0,,,0,10.6353833333,0,0,2,10,0,26.0620166667,0,1,4789,178.5829707893,0.1383784096,0.1486542743,18,0.671224363,0.1730769231,5,0.1864512119,6,2,,,7237,137.9530142946,7075,-0.3665223665,33,70,34,36,3.8408949658,0.1166180758,42,54,-12,2642,3199,-557,3756,5134,-1378,2953,3826,-873,5,19460
1060014,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060014?gameHash=276ccda6e5ae241f&tab=overview,LMS,2017-1,42797.1814351852,5.1,2,7.03,3,Blue,Middle,Wako,eXtreme Gamers,Ryze,Syndra,Cassiopeia,LeBlanc,Thresh,Renekton,26.8166666667,0,1,2,4,6,15,0,0,0,0,0,0,15,0.0372902424,0.0745804848,0.7830950901,0,8.0582333333,0,3,0,0,0,0,0,0,0,0,,,0,10.6353833333,0,0,2,10,0,26.0620166667,0,1,7704,287.2840273462,0.2226074896,0.2887319076,16,0.5966438782,0.1538461538,4,0.1491609695,6,6,,,10723,267.9467992542,10500,0.1185372005,253,25,8,17,10.3666873835,0.3644314869,90,95,-5,3385,3409,-24,5395,5716,-321,4748,4852,-104,5,12978
1060014,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060014?gameHash=276ccda6e5ae241f&tab=overview,LMS,2017-1,42797.1814351852,5.1,2,7.03,4,Blue,ADC,LBB,eXtreme Gamers,Ashe,Syndra,Cassiopeia,LeBlanc,Thresh,Renekton,26.8166666667,0,0,0,3,6,15,0,0,0,0,0,0,15,0,0.1491609695,0.7830950901,0,8.0582333333,0,3,0,0,0,0,0,0,0,0,,,0,10.6353833333,0,0,2,10,0,26.0620166667,0,1,5435,202.672467371,0.157044614,0.2272922343,13,0.484773151,0.125,6,0.2237414543,7,6,,,9194,210.9300186451,8850,-0.1869398207,241,1,1,0,9.0242386576,0.3177842566,81,86,-5,3061,3217,-156,4759,5652,-893,3096,3284,-188,5,5866
1060014,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060014?gameHash=276ccda6e5ae241f&tab=overview,LMS,2017-1,42797.1814351852,5.1,2,7.03,5,Blue,Support,SuKi,eXtreme Gamers,Lulu,Syndra,Cassiopeia,LeBlanc,Thresh,Renekton,26.8166666667,0,0,4,5,6,15,0,0,0,0,0,1,15,0,0.0745804848,0.7830950901,0,8.0582333333,0,3,0,0,0,0,0,0,0,0,,,0,10.6353833333,0,0,2,10,0,26.0620166667,0,1,2553,95.2019888129,0.0737690707,0.1081498983,42,1.5661901802,0.4038461538,10,0.3729024239,24,18,,,6229,100.3644499689,6100,-0.1619585687,15,0,0,0,0.5593536358,0.0233236152,2,2,0,1955,1841,114,2902,3048,-146,2511,2518,-7,5,9504
1060014,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060014?gameHash=276ccda6e5ae241f&tab=overview,LMS,2017-1,42797.1814351852,5.1,2,7.03,6,Red,Top,MapleSnow,Hong Kong Esports,Maokai,Rengar,Rumble,Varus,Tahm Kench,Karma,26.8166666667,1,3,1,7,15,6,0,0,0,0,0,0,15,0.1118707272,0.1491609695,0.7830950901,0,8.0582333333,3,0,0,0,0,0,0,0,0,0,,,1,10.6353833333,1,1,10,2,1,26.0620166667,1,0,13584,506.5506525792,0.3039402144,0.2168385086,11,0.4101926663,0.1182795699,2,0.0745804848,4,3,,,11483,296.287383468,10825,0.3052760475,224,9,3,6,8.6886264761,0.2815249267,76,75,1,3013,3023,-10,5028,4736,292,4434,4567,-133,5,18995
1060014,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060014?gameHash=276ccda6e5ae241f&tab=overview,LMS,2017-1,42797.1814351852,5.1,2,7.03,7,Red,Jungle,Wulala,Hong Kong Esports,Graves,Rengar,Rumble,Varus,Tahm Kench,Karma,26.8166666667,1,4,2,5,15,6,0,0,0,0,0,0,15,0.1491609695,0.0372902424,0.7830950901,1,8.0582333333,3,0,3,0,1,1,0,1,0,0,,,1,10.6353833333,1,1,10,2,1,26.0620166667,1,0,6771,252.4922311995,0.1515002349,0.2289011031,24,0.8949658173,0.2580645161,7,0.2610316967,9,5,,,11925,312.7696706029,10250,0.3665223665,48,118,51,67,6.1901802362,0.2668621701,54,42,12,3199,2642,557,5134,3756,1378,3826,2953,873,5,13693
1060014,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060014?gameHash=276ccda6e5ae241f&tab=overview,LMS,2017-1,42797.1814351852,5.1,2,7.03,8,Red,Middle,Gear,Hong Kong Esports,Ahri,Rengar,Rumble,Varus,Tahm Kench,Karma,26.8166666667,1,2,1,4,15,6,1,0,0,0,0,0,15,0.0745804848,0.0372902424,0.7830950901,0,8.0582333333,3,0,0,0,0,0,0,0,0,0,,,1,10.6353833333,1,1,10,2,1,26.0620166667,1,0,8843,329.7576134245,0.1978609626,0.2089514276,16,0.5966438782,0.1720430108,4,0.1491609695,4,5,,,11194,285.5105034183,9325,-0.1185372005,210,19,9,10,8.5394655065,0.2228739003,95,90,5,3409,3385,24,5716,5395,321,4852,4748,104,5,8969
1060014,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060014?gameHash=276ccda6e5ae241f&tab=overview,LMS,2017-1,42797.1814351852,5.1,2,7.03,9,Red,ADC,GodKwai,Hong Kong Esports,Jhin,Rengar,Rumble,Varus,Tahm Kench,Karma,26.8166666667,1,4,1,4,15,6,1,0,0,0,1,0,15,0.1491609695,0,0.7830950901,0,8.0582333333,3,0,0,0,0,0,0,0,0,0,,,1,10.6353833333,1,1,10,2,1,26.0620166667,1,0,9686,361.1932877564,0.2167229768,0.2155831255,12,0.4474829086,0.1290322581,4,0.1491609695,2,3,,,11437,294.5720323182,10675,0.1869398207,200,8,6,2,7.7563704164,0.219941349,86,81,5,3217,3061,156,5652,4759,893,3284,3096,188,5,6625
1060014,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060014?gameHash=276ccda6e5ae241f&tab=overview,LMS,2017-1,42797.1814351852,5.1,2,7.03,10,Red,Support,Nestea,Hong Kong Esports,Malzahar,Rengar,Rumble,Varus,Tahm Kench,Karma,26.8166666667,1,2,1,7,15,6,0,0,0,0,0,0,15,0.0745804848,0,0.7830950901,0,8.0582333333,3,0,0,0,0,0,0,0,0,0,,,1,10.6353833333,1,1,10,2,1,26.0620166667,1,0,5809,216.6190180236,0.1299756114,0.1297258352,30,1.1187072716,0.3225806452,7,0.2610316967,17,7,,,8291,177.25692977,7175,0.1619585687,10,0,0,0,0.3729024239,0.008797654,2,2,0,1841,1955,-114,3048,2902,146,2518,2511,7,5,6004
1060016,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060016?gameHash=f08693a2a645ec0b&tab=overview,LMS,2017-1,42797.2152199074,5.1,3,7.03,1,Blue,Top,Nexus,eXtreme Gamers,Maokai,Syndra,Cassiopeia,LeBlanc,Thresh,Ahri,52.1833333333,0,1,4,11,19,17,0,0,0,0,0,0,9,0.0191632066,0.0383264133,0.6898754392,0,7.8374833333,0,6,0,0,0,0,0,0,0,0,,,0,11.63835,0,1,7,11,0,21.4995166667,1,3,23811,456.2951133823,0.2159492844,0.1731758537,23,0.4407537528,0.1095238095,12,0.2299584797,3,3,,,16604,190.8954327691,15875,-0.1594202899,299,10,2,8,5.9214308528,0.1787394167,72,88,-16,2934,3251,-317,5616,5115,501,4375,4706,-331,5,52567
1060016,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060016?gameHash=f08693a2a645ec0b&tab=overview,LMS,2017-1,42797.2152199074,5.1,3,7.03,2,Blue,Jungle,Pony,eXtreme Gamers,Kha'zix,Syndra,Cassiopeia,LeBlanc,Thresh,Ahri,52.1833333333,0,5,4,5,19,17,0,0,0,0,1,0,9,0.0958160332,0.0383264133,0.6898754392,0,7.8374833333,0,6,0,4,0,0,0,0,0,2,,,0,11.63835,0,1,7,11,0,21.4995166667,1,3,12032,230.5717023315,0.1091219096,0.1731063161,36,0.6898754392,0.1714285714,10,0.1916320664,10,4,,,16600,190.8187799425,15975,-0.1437908497,112,107,65,42,4.1967422549,0.1542803387,39,43,-4,3033,2792,241,5339,4585,754,3171,2786,385,5,37407
1060016,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060016?gameHash=f08693a2a645ec0b&tab=overview,LMS,2017-1,42797.2152199074,5.1,3,7.03,3,Blue,Middle,Wako,eXtreme Gamers,Ryze,Syndra,Cassiopeia,LeBlanc,Thresh,Ahri,52.1833333333,0,6,4,8,19,17,0,0,0,0,0,0,9,0.1149792399,0.1341424465,0.6898754392,0,7.8374833333,0,6,0,0,0,0,0,0,0,0,,,0,11.63835,0,1,7,11,0,21.4995166667,1,3,29003,555.790482274,0.2630371297,0.2892341819,30,0.5748961993,0.1428571429,13,0.2491216864,6,4,,,23280,318.8290003194,19300,-0.1675765488,462,54,34,20,9.8882146279,0.3555973659,78,71,7,3128,2937,191,6025,5541,484,4332,4673,-341,5,36187
1060016,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060016?gameHash=f08693a2a645ec0b&tab=overview,LMS,2017-1,42797.2152199074,5.1,3,7.03,4,Blue,ADC,LBB,eXtreme Gamers,Jhin,Syndra,Cassiopeia,LeBlanc,Thresh,Ahri,52.1833333333,0,4,1,11,19,17,1,0,0,0,0,0,9,0.0766528266,0.1149792399,0.6898754392,0,7.8374833333,0,6,0,0,0,0,0,0,0,0,,,0,11.63835,0,1,7,11,0,21.4995166667,1,3,39926,765.1101884382,0.3621011772,0.2310137893,23,0.4407537528,0.1095238095,4,0.0766528266,6,6,,,19931,254.6514212712,18600,-0.2390532544,379,17,7,10,7.5886298307,0.2718720602,68,81,-13,3520,3492,28,5470,5183,287,3322,3052,270,5,15651
1060016,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060016?gameHash=f08693a2a645ec0b&tab=overview,LMS,2017-1,42797.2152199074,5.1,3,7.03,5,Blue,Support,SuKi,eXtreme Gamers,Lulu,Syndra,Cassiopeia,LeBlanc,Thresh,Ahri,52.1833333333,0,3,4,11,19,17,0,0,0,0,0,0,9,0.0574896199,0,0.6898754392,0,7.8374833333,0,6,0,0,0,0,0,0,0,0,,,0,11.63835,0,1,7,11,0,21.4995166667,1,3,5490,105.2060044714,0.049790499,0.1334698589,98,1.877994251,0.4666666667,25,0.4790801661,63,36,,,14320,147.1266687959,13500,-0.0470162749,46,2,1,1,0.9198339189,0.0395108184,3,2,1,2029,1881,148,3573,2940,633,2443,2365,78,5,21587
1060016,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060016?gameHash=f08693a2a645ec0b&tab=overview,LMS,2017-1,42797.2152199074,5.1,3,7.03,6,Red,Top,MapleSnow,Hong Kong Esports,Shen,Rengar,Rumble,Zed,Tahm Kench,Nami,52.1833333333,1,2,4,8,17,19,0,0,0,0,0,0,9,0.0383264133,0.0191632066,0.6898754392,0,7.8374833333,6,0,0,0,0,0,0,0,0,0,,,1,11.63835,1,0,11,7,1,21.4995166667,3,1,15953,305.7106355797,0.1335884574,0.1995814545,28,0.536569786,0.1530054645,12,0.2299584797,10,7,,,19708,250.3780261897,18625,0.1594202899,372,28,4,24,7.6652826573,0.2513464991,88,72,16,3251,2934,317,5115,5616,-501,4706,4375,331,5,46840
1060016,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060016?gameHash=f08693a2a645ec0b&tab=overview,LMS,2017-1,42797.2152199074,5.1,3,7.03,7,Red,Jungle,Wulala,Hong Kong Esports,Graves,Rengar,Rumble,Zed,Tahm Kench,Nami,52.1833333333,1,2,5,7,17,19,0,0,0,0,0,0,9,0.0383264133,0.0958160332,0.6898754392,1,7.8374833333,6,0,4,0,0,1,1,2,2,0,,,1,11.63835,1,0,11,7,1,21.4995166667,3,1,15626,299.4442670073,0.1308501997,0.1938379098,43,0.8240178857,0.2349726776,16,0.3066113063,23,15,,,19332,243.1726604919,18450,0.1437908497,97,164,83,81,5.0015969339,0.1723518851,43,39,4,2792,3033,-241,4585,5339,-754,2786,3171,-385,5,31512
1060016,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060016?gameHash=f08693a2a645ec0b&tab=overview,LMS,2017-1,42797.2152199074,5.1,3,7.03,8,Red,Middle,Gear,Hong Kong Esports,Malzahar,Rengar,Rumble,Zed,Tahm Kench,Nami,52.1833333333,1,7,2,7,17,19,1,0,0,0,0,0,9,0.1341424465,0.1149792399,0.6898754392,0,7.8374833333,6,0,0,0,0,0,0,0,0,0,,,1,11.63835,1,0,11,7,1,21.4995166667,3,1,36334,696.2759501757,0.3042564416,0.2541909545,20,0.3832641329,0.1092896175,14,0.268284893,3,2,,,23283,318.8864899393,22830,0.1675765488,401,28,19,9,8.22101565,0.276481149,71,78,-7,2937,3128,-191,5541,6025,-484,4673,4332,341,5,17738
1060016,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060016?gameHash=f08693a2a645ec0b&tab=overview,LMS,2017-1,42797.2152199074,5.1,3,7.03,9,Red,ADC,GodKwai,Hong Kong Esports,Varus,Rengar,Rumble,Zed,Tahm Kench,Nami,52.1833333333,1,6,3,10,17,19,0,0,0,0,0,0,9,0.1149792399,0.0766528266,0.6898754392,0,7.8374833333,6,0,0,0,0,0,0,0,0,0,,,1,11.63835,1,0,11,7,1,21.4995166667,3,1,46763,896.1290322581,0.3915876033,0.2302391514,18,0.3449377196,0.0983606557,14,0.268284893,5,4,,,21715,288.8385819227,23650,0.2390532544,376,42,25,17,8.0102203769,0.2648114901,81,68,13,3492,3520,-28,5183,5470,-287,3052,3322,-270,5,17454
1060016,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060016?gameHash=f08693a2a645ec0b&tab=overview,LMS,2017-1,42797.2152199074,5.1,3,7.03,10,Red,Support,Nestea,Hong Kong Esports,Karma,Rengar,Rumble,Zed,Tahm Kench,Nami,52.1833333333,1,0,5,16,17,19,0,0,0,0,0,1,9,0,0.0574896199,0.6898754392,0,7.8374833333,6,0,0,0,0,0,0,0,0,0,,,1,11.63835,1,0,11,7,1,21.4995166667,3,1,4743,90.8910891089,0.0397172979,0.1221505298,74,1.4180772916,0.4043715847,21,0.4024273395,40,14,,,14639,153.2397317151,14150,0.0470162749,42,1,1,0,0.8240178857,0.0350089767,2,3,-1,1881,2029,-148,2940,3573,-633,2365,2443,-78,5,23999
1060017,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060017?gameHash=97f24b2b42927a00&tab=overview,LMS,2017-1,42797.2675347222,5.1,1,7.03,1,Blue,Top,LOFS,Wayi Spider,Rumble,Camille,Ryze,Jayce,Zed,Katarina,36.7666666667,0,1,2,3,5,11,0,0,0,0,0,0,13,0.0271985494,0,0.4351767906,0,18.4282,2,0,0,0,0,0,0,0,0,0,,,1,23.0694666667,0,0,1,9,0,23.3746333333,0,2,20255,550.9066183137,0.3462748316,0.205697328,20,0.5439709882,0.1307189542,4,0.1087941976,3,4,,,11673,188.1475974615,11300,-0.0867724868,257,16,8,8,7.4252039891,0.2284866469,70,78,-8,2921,3033,-112,4602,4501,101,4375,4346,29,5,17947
1060017,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060017?gameHash=97f24b2b42927a00&tab=overview,LMS,2017-1,42797.2675347222,5.1,1,7.03,2,Blue,Jungle,K,Wayi Spider,Rengar,Camille,Ryze,Jayce,Zed,Katarina,36.7666666667,0,1,2,3,5,11,0,0,0,0,1,0,13,0.0271985494,0.0271985494,0.4351767906,1,18.4282,2,0,2,0,1,0,1,0,0,0,,,1,23.0694666667,0,0,1,9,0,23.3746333333,0,2,5600,152.3118766999,0.0957363148,0.1880938929,35,0.9519492294,0.2287581699,23,0.6255666364,16,12,,,11081,172.0460562103,9375,-0.1527093596,41,164,109,55,5.5757026292,0.1543026706,68,40,28,3313,2935,378,5205,4290,915,3762,3229,533,5,28807
1060017,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060017?gameHash=97f24b2b42927a00&tab=overview,LMS,2017-1,42797.2675347222,5.1,1,7.03,3,Blue,Middle,SiuSiu,Wayi Spider,Syndra,Camille,Ryze,Jayce,Zed,Katarina,36.7666666667,0,3,2,1,5,11,0,0,0,0,0,0,13,0.0815956482,0.0815956482,0.4351767906,0,18.4282,2,0,0,0,0,0,0,0,0,0,,,1,23.0694666667,0,0,1,9,0,23.3746333333,0,2,13238,360.0543970988,0.22631381,0.2698368709,26,0.7071622847,0.1699346405,3,0.0815956482,10,8,,,13830,246.8148685403,13250,-0.0699198835,354,10,5,5,9.9002719855,0.3100890208,94,93,1,3455,3437,18,5428,5427,1,5022,5170,-148,5,11292
1060017,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060017?gameHash=97f24b2b42927a00&tab=overview,LMS,2017-1,42797.2675347222,5.1,1,7.03,4,Blue,ADC,Breeze,Wayi Spider,Varus,Camille,Ryze,Jayce,Zed,Katarina,36.7666666667,0,0,4,4,5,11,0,0,0,0,0,0,13,0,0.1903898459,0.4351767906,0,18.4282,2,0,0,0,0,0,0,0,0,0,,,1,23.0694666667,0,0,1,9,0,23.3746333333,0,2,17017,462.8377153219,0.2909187267,0.231567241,17,0.46237534,0.1111111111,9,0.2447869447,7,7,,,12543,211.8103354488,11775,-0.1814671815,328,1,1,0,8.9483227561,0.2789317507,83,92,-9,3147,3306,-159,5124,4988,136,3324,3435,-111,5,13605
1060017,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060017?gameHash=97f24b2b42927a00&tab=overview,LMS,2017-1,42797.2675347222,5.1,1,7.03,5,Blue,Support,Chunx,Wayi Spider,Lulu,Camille,Ryze,Jayce,Zed,Katarina,36.7666666667,0,0,1,4,5,11,0,0,0,0,0,0,13,0,0,0.4351767906,0,18.4282,2,0,0,0,0,0,0,0,0,0,,,1,23.0694666667,0,0,1,9,0,23.3746333333,0,2,2384,64.8413417951,0.0407563169,0.1048046673,55,1.4959202176,0.3594771242,19,0.5167724388,29,14,,,8280,95.862919311,7400,-0.0872374798,32,0,0,0,0.8703535811,0.028189911,4,2,2,1914,1823,91,3055,2734,321,2483,2795,-312,5,7406
1060017,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060017?gameHash=97f24b2b42927a00&tab=overview,LMS,2017-1,42797.2675347222,5.1,1,7.03,6,Red,Top,Morning,J Team,Maokai,Swain,LeBlanc,Nautilus,Zyra,Karma,36.7666666667,1,0,1,9,11,5,0,0,0,0,0,0,13,0,0.0271985494,0.4351767906,0,18.4282,0,2,0,0,0,0,0,0,0,0,,,0,23.0694666667,1,1,9,1,1,23.3746333333,2,0,13346,362.9918404352,0.2389058948,0.1898218599,15,0.4079782412,0.1079136691,4,0.1087941976,6,5,,,13133,227.8574796011,12325,0.0867724868,275,0,0,0,7.4796010879,0.2295321637,78,70,8,3033,2921,112,4501,4602,-101,4346,4375,-29,5,28557
1060017,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060017?gameHash=97f24b2b42927a00&tab=overview,LMS,2017-1,42797.2675347222,5.1,1,7.03,7,Red,Jungle,Breaker,J Team,Lee Sin,Swain,LeBlanc,Nautilus,Zyra,Karma,36.7666666667,1,1,1,8,11,5,0,0,0,0,0,0,13,0.0271985494,0.0271985494,0.4351767906,0,18.4282,0,2,0,2,0,0,0,0,0,0,,,0,23.0694666667,1,1,9,1,1,23.3746333333,2,0,3878,105.4759746147,0.0694198307,0.1751392357,38,1.0335448776,0.273381295,12,0.3263825929,14,12,,,12485,210.232819583,10925,0.1527093596,22,121,99,22,3.8893925657,0.1169590643,40,68,-28,2935,3313,-378,4290,5205,-915,3229,3762,-533,5,26085
1060017,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060017?gameHash=97f24b2b42927a00&tab=overview,LMS,2017-1,42797.2675347222,5.1,1,7.03,8,Red,Middle,Fofo,J Team,Ekko,Swain,LeBlanc,Nautilus,Zyra,Karma,36.7666666667,1,3,0,4,11,5,1,1,0,0,0,0,13,0.0815956482,0.0815956482,0.4351767906,0,18.4282,0,2,0,0,0,0,0,0,0,0,,,0,23.0694666667,1,1,9,1,1,23.3746333333,2,0,17449,474.5874886673,0.3123534361,0.2633256144,17,0.46237534,0.1223021583,4,0.1087941976,5,5,,,16377,316.0895738894,14210,0.0699198835,370,5,4,1,10.199456029,0.317251462,93,94,-1,3437,3455,-18,5427,5428,-1,5170,5022,148,5,16354
1060017,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060017?gameHash=97f24b2b42927a00&tab=overview,LMS,2017-1,42797.2675347222,5.1,1,7.03,9,Red,ADC,Bebe,J Team,Jhin,Swain,LeBlanc,Nautilus,Zyra,Karma,36.7666666667,1,7,2,4,11,5,2,1,1,0,0,1,13,0.1903898459,0,0.4351767906,0,18.4282,0,2,0,0,0,0,0,0,0,0,,,0,23.0694666667,1,1,9,1,1,23.3746333333,2,0,14962,406.9446962829,0.2678338077,0.2654555012,15,0.4079782412,0.1079136691,13,0.3535811423,3,3,,,16471,318.646237534,14125,0.1814671815,341,7,1,6,9.4650951949,0.3026315789,92,83,9,3306,3147,159,4988,5124,-136,3435,3324,111,5,12974
1060017,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060017?gameHash=97f24b2b42927a00&tab=overview,LMS,2017-1,42797.2675347222,5.1,1,7.03,10,Red,Support,Jay,J Team,Malzahar,Swain,LeBlanc,Nautilus,Zyra,Karma,36.7666666667,1,0,1,8,11,5,0,0,0,0,0,0,13,0,0,0.4351767906,0,18.4282,0,2,0,0,0,0,0,0,0,0,,,0,23.0694666667,1,1,9,1,1,23.3746333333,2,0,6228,169.3925657298,0.1114870308,0.1062577888,54,1.4687216682,0.3884892086,13,0.3535811423,33,13,,,9445,127.5492293744,8075,0.0872374798,29,1,0,1,0.8159564823,0.033625731,2,4,-2,1823,1914,-91,2734,3055,-321,2795,2483,312,5,7696
1060022,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060022?gameHash=3ed82ac2e11d1e02&tab=overview,LMS,2017-1,42797.3270486111,5.1,2,7.03,1,Blue,Top,LOFS,Wayi Spider,Yorick,Camille,Ryze,Jayce,Elise,Nidalee,50.45,0,2,4,1,5,13,0,0,0,0,0,0,11,0.0396432111,0.0198216056,0.3567888999,0,12.8181166667,1,4,0,0,0,0,0,0,0,0,,,0,17.3140166667,1,1,3,11,0,39.5081,0,2,25172,498.9494549058,0.2706521155,0.2339731155,27,0.5351833499,0.137755102,9,0.17839445,6,3,,,17382,217.0806739346,15758,-0.071413273,378,27,14,13,8.0277502478,0.2713523132,68,89,-21,2870,3414,-544,4474,5370,-896,4522,4824,-302,5,45500
1060022,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060022?gameHash=3ed82ac2e11d1e02&tab=overview,LMS,2017-1,42797.3270486111,5.1,2,7.03,2,Blue,Jungle,K,Wayi Spider,Graves,Camille,Ryze,Jayce,Elise,Nidalee,50.45,0,1,5,3,5,13,0,0,0,0,0,1,11,0.0198216056,0.0792864222,0.3567888999,1,12.8181166667,1,4,1,3,1,0,0,0,0,1,,,0,17.3140166667,1,1,3,11,0,39.5081,0,2,15471,306.6600594648,0.1663458954,0.2041061708,54,1.0703666997,0.2755102041,21,0.4162537166,24,21,,,15984,189.3700693756,15250,-0.0557768924,143,140,113,27,5.6095143707,0.1841637011,60,43,17,3166,2864,302,4474,4931,-457,3725,3264,461,5,34519
1060022,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060022?gameHash=3ed82ac2e11d1e02&tab=overview,LMS,2017-1,42797.3270486111,5.1,2,7.03,3,Blue,Middle,SiuSiu,Wayi Spider,Taliyah,Camille,Ryze,Jayce,Elise,Nidalee,50.45,0,2,3,2,5,13,0,0,0,0,0,0,11,0.0396432111,0.0792864222,0.3567888999,0,12.8181166667,1,4,0,0,0,0,0,0,0,0,,,0,17.3140166667,1,1,3,11,0,39.5081,0,2,22377,443.5480673935,0.2405999677,0.2224578915,31,0.6144697721,0.1581632653,11,0.2180376611,8,6,,,16843,206.3968285431,17200,-0.2059973924,393,5,5,0,7.8889990089,0.2419928826,69,92,-23,2944,3317,-373,5060,4917,143,4333,4773,-440,5,17431
