选手,每分钟对英雄伤害,每分钟金钱,平均每击败需要伤害,平均每死亡承受伤害,伤害金钱比,伤害金钱比（占团队比例）,伤害占团队百分比,承伤占团队百分比,击杀,死亡,助攻,胜率,选取英雄频次,赛区,位置,出场次数
Wako,476.1060167403598,396.98116331548977,2007.8486363636362,8768.11,1.1536980967039567,0.9307559104639085,0.22283708038188949,0.20296585740135004,3.8,3.0,6.6,0.2,Ekko-1 Ryze-2 Taliyah-1 Zed-1,LMS,Middle,5
Seraph,359.218936382652,353.0417143281113,3977.888888888889,5873.900000000001,0.9670222759535759,1.0346938696414023,0.21377732129077373,0.2591980746115002,2.3333333333333335,4.0,4.666666666666667,0.3333333333333333,Ekko-1 Renekton-1 Rumble-1,NALCS,Top,3
Bebe,575.9037483390061,402.0174797062297,3779.60623885918,7040.75,1.3821574110022732,1.1889946286591686,0.28448918257241496,0.11616644661963609,5.5,1.75,3.5,0.5,Jhin-2 Miss Fortune-1 Varus-1,LMS,ADC,4
micaO,658.1082911064027,437.75998929154764,1713.3846153846152,4579.166666666667,1.429740451357005,1.2023646385126834,0.2865581151590061,0.14679900521017036,6.5,3.0,6.5,1.0,Ashe-1 Varus-1,CBLoL,ADC,2
Ranger,407.394706695178,308.3875662231319,1549.25,15228.75,1.1942284830434469,0.89963884385105,0.18878425760885997,0.26298532666988844,3.0,2.5,6.0,0.0,Kha'zix-1 Rumble-1,CBLoL,Jungle,2
GuGer,277.861590351097,227.83779828304677,2073.116666666667,7121.0625,1.149575604789022,1.1305385034982245,0.16484667352452684,0.17762643198082653,0.5,2.5,4.5,0.0,Karma-2 Miss Fortune-1 Tahm Kench-1,LCK,Support,4
Dioud,107.05414842609964,217.35920019456603,2974.9,9160.166666666668,0.4866082687327691,0.48975668724629867,0.06550930805971113,0.13969389866069756,0.0,2.0,3.0,0.5,Karma-1 Tahm Kench-1,CBLoL,Support,2
Flandre,288.6015877342829,330.8854144090967,4901.9,13899.9,0.830416491414488,1.0318225634435707,0.2228061056250073,0.3112587667339674,1.5,3.0,1.0,0.0,Gragas-1 Maokai-1,LPL,Top,2
K,229.48596808229394,297.35279582565147,2633.875,10653.65,0.7366374784449642,0.6588532713527226,0.13104110510883918,0.3142325197821624,1.0,3.5,3.0,0.0,Graves-1 Rengar-1,LMS,Jungle,2
Hakuho,245.14694117473462,250.0891909390867,1757.1666666666667,5457.166666666667,0.884698347919878,0.8803167585632624,0.13161516710682095,0.10271729947717613,0.6666666666666666,1.3333333333333333,6.666666666666667,0.3333333333333333,Karma-1 Malzahar-2,NALCS,Support,3
Uzi,575.4111364154925,430.1214239425867,1905.1240093240096,6382.266666666666,1.300780973862778,1.3510742877802162,0.3171062127804217,0.15239288770838091,5.8,2.2,5.6,0.8,Ezreal-2 Tristana-1 Varus-2,LPL,ADC,5
Matsukaze,506.66710096588145,379.7727746508234,3272.577777777778,11872.5,1.28455972176332,1.1496346370344723,0.24160075489306404,0.11119791582440784,1.5,0.5,5.5,0.5,Ashe-1 Varus-1,CBLoL,ADC,2
Mikyx,159.43399819597994,277.81059389383904,484.9261363636364,6971.75,0.5397945917073503,0.6005311182433593,0.08539808585856802,0.16036686212841475,0.0,1.5,9.5,1.0,Camille-1 Karma-1,EULCS,Support,2
intruder,201.29751020472943,302.4618328655005,1163.4833333333333,6951.0,0.614847034655172,0.6272623851639062,0.11915642038146904,0.24388986344849986,3.0,4.0,3.0,0.25,Graves-1 Lee Sin-2 Rengar-1,LPL,Jungle,4
sOAZ,327.95532082977695,303.18914676871884,5472.25,7555.916666666667,1.0227523203629145,1.2290524053431588,0.2600924423678094,0.32556789136815156,0.5,3.5,2.0,0.0,Gragas-1 Maokai-1,EULCS,Top,2
Gate,181.57017332411996,225.06357100577836,1988.7166666666665,10229.0,0.7677217025573843,0.6549022763611566,0.09521530051574556,0.16309959614491423,0.0,2.3333333333333335,6.333333333333333,0.3333333333333333,Karma-2 Tahm Kench-1,NALCS,Support,3
Albis,195.40962026915616,282.169887808591,615.3578088578089,6208.569444444444,0.642515543023751,0.5612778576618378,0.08421794864975198,0.12316964488252838,1.75,3.0,8.75,1.0,Lulu-1 Malzahar-2 Thresh-1,LMS,Support,4
Perkz,410.1153642330113,398.4010639598875,1691.6527777777778,4740.0,0.9895913766769353,1.0817713886583713,0.22683656299782193,0.19834611136315194,2.5,4.0,6.0,1.0,Ryze-1 Syndra-1,EULCS,Middle,2
firel0li,312.0925885116595,319.24113643046786,1287.86106442577,11164.533333333335,0.9126538482741499,0.9666999753286948,0.17985246562356733,0.2436668207166111,2.6,2.0,7.2,0.4,Gragas-1 Graves-1 Kha'zix-3,LPL,Jungle,5
Loop,138.72515808491417,263.1044576471405,556.9519230769231,11104.666666666666,0.5026179822881917,0.43772039574873944,0.0652045155773677,0.17132157672538495,0.0,1.5,10.5,0.5,Karma-1 Thresh-1,CBLoL,Support,2
Mickey,608.3956949864976,442.467680467802,2455.0114285714285,7976.946666666666,1.3322135118598062,1.3532126269417817,0.32115680662735246,0.18999358229259586,5.8,3.2,6.0,0.8,Ahri-3 Cassiopeia-1 Syndra-1,LCK,Middle,5
Condi,436.375401476401,388.29126103847085,1274.6462301587303,8894.0,1.0804157094614573,1.064871934944332,0.22640160013657007,0.30077014611719094,5.75,3.25,6.75,1.0,Gragas-1 Graves-3,LPL,Jungle,4
Pony,281.4731429992036,299.734938038818,2068.5661904761905,9304.23,0.8973400102839975,0.7287441366931913,0.13219785845920992,0.27746485792446535,2.4,4.0,6.4,0.2,Graves-2 Kha'zix-2 Rengar-1,LMS,Jungle,5
Phaxi,325.159616369377,315.41060271926216,2605.15,4602.25,0.9444864701569915,0.9374756614122242,0.2014908081602616,0.2469473752331437,2.0,4.5,1.5,0.0,Gnar-1 Shen-1,EULCS,Top,2
SoHwan,386.13216833235947,331.92708537454394,2697.482142857143,8720.5,1.1265862163737987,0.9073887014678974,0.18575980191771582,0.2891934294172704,2.25,3.75,4.75,0.25,Maokai-1 Renekton-1 Rumble-1 Shen-1,LCK,Top,4
Mystic,529.5850817506222,399.98761353320475,1694.015404040404,5504.5,1.2756948478463452,1.2318586799636897,0.26877002609670264,0.13123233830431635,5.25,1.5,6.75,1.0,Ezreal-1 Jhin-2 Varus-1,LPL,ADC,4
Titan,505.41754004577535,389.0841663640455,4480.75,2987.7428571428572,1.2430978917481417,1.2471641722625821,0.28238305470368896,0.19909115062422011,5.0,6.0,3.0,0.5,Cassiopeia-1 Syndra-1,CBLoL,Middle,2
Mountain,471.4292732464541,394.81682824781376,1349.1325896325895,14532.392857142857,1.1478702022517346,1.0068693009691754,0.2062575369626557,0.3138109521249354,4.75,3.0,7.5,1.0,Graves-1 Lee Sin-3,LMS,Jungle,4
Ohq,285.8333770968715,340.90783593375136,4552.857142857143,10448.5,0.8004599551009486,0.9999582587375158,0.22120333031438452,0.12000118211973267,0.5,0.5,3.5,0.0,Ashe-1 Sivir-1,LPL,ADC,2
Wadid,193.98447607152315,205.2575887881983,3445.7,3277.166666666667,0.8657203513411043,0.8989867565461371,0.12907343229034465,0.1404495941458557,0.0,3.5,3.0,0.0,Camille-1 Zyra-1,EULCS,Support,2
Gemini,172.6631222814622,269.5795070084771,2977.0,3768.3333333333335,0.6077991016741527,0.6193708295297822,0.1156700470140265,0.23522924707914147,0.0,6.0,2.0,0.0,Elise-1,LMS,Jungle,1
Expect,311.05521584933354,373.06811789164726,1132.888888888889,11773.5,0.7988777032111061,0.8660294392335124,0.16822032703670148,0.22064266201612837,2.0,2.0,7.5,1.0,Nautilus-1 Renekton-1,EULCS,Top,2
Breaker,207.09355366681444,303.8209524108258,1335.751633986928,17384.625,0.6548384199708605,0.5530291832903299,0.10187100687375208,0.2729772327926782,2.0,3.25,7.5,0.5,Kha'zix-2 Lee Sin-2,LMS,Jungle,4
Blank,356.4321777807012,364.38039868757903,955.8928571428571,21227.7,0.9627146053465268,0.659753607463347,0.12989994562788884,0.2429988905852549,6.5,2.5,14.5,1.0,Graves-1 Rengar-1,LCK,Jungle,2
Haru,285.0732633328951,365.01247956835056,1627.81,14066.866666666669,0.7342408269631282,0.7941193891034253,0.16420272281129558,0.28563437329766267,3.4,2.4,3.6,0.8,Graves-2 Kha'zix-1 Lee Sin-1 Rengar-1,LCK,Jungle,5
Ssumday,294.2245461539104,352.0351483311498,2070.7352380952384,10722.8,0.7954845403106836,0.9283498882000922,0.21145624162167045,0.262163905544277,1.6,2.0,3.8,0.2,Gragas-1 Poppy-1 Renekton-2 Shen-1,NALCS,Top,5
road,273.0604534275514,281.9804811759084,1124.427777777778,5338.583333333334,0.9048582625337341,0.710378237437655,0.11448000213028696,0.18673591979741505,1.0,3.5,8.5,1.0,Tahm Kench-1 Zyra-1,LPL,Support,2
Dreamer,193.7937906269271,270.2930461181894,795.6041666666666,5663.0,0.6551922630765254,0.43013991927685347,0.06993681613520639,0.11487322609693279,1.0,3.5,11.5,1.0,Lulu-1 Malzahar-1,LMS,Support,2
aphromoo,112.02070220035247,221.34660083202283,966.7161904761904,4139.666666666666,0.4600276249054917,0.45299190979405213,0.06441331855883492,0.16301154818428057,0.6,4.4,6.6,0.4,Alistar-1 Bard-1 Braum-2 Soraka-1,NALCS,Support,5
Lwx,239.7969543147208,343.5532994923858,2362.0,5214.5,0.6652271873826512,0.8856182764095224,0.20465573012939,0.1355806606778383,1.0,2.0,2.0,0.0,Sivir-1,LPL,ADC,1
xPeke,177.6439725408919,238.133847379107,1648.525,3124.0,0.6901833970456299,0.7614325641484925,0.12188611128308408,0.1815793997901549,0.5,5.0,4.0,0.0,Braum-1 Karma-1,EULCS,Support,2
GodKwai,555.6178314984599,380.5984510587,2554.6458333333335,6762.666666666667,1.3993945081153807,1.3431869461886148,0.29422089338486096,0.1101849689273851,4.0,1.6666666666666667,5.333333333333333,0.6666666666666666,Jhin-2 Varus-1,LMS,ADC,3
Mowgli,278.49814805974256,353.71517680246427,1506.95,22451.166666666664,0.7647933034685237,0.8087439331412908,0.15412836946509706,0.2732633682538895,3.25,1.25,4.0,1.0,Graves-3 Rengar-1,LCK,Jungle,4
Teddy,547.4068146844172,391.53857380651425,2807.229444444444,6938.333333333333,1.3352326615175965,1.0884216332497718,0.2629834588052436,0.12309383838996064,2.2,1.8,6.8,0.2,Ashe-1 Caitlyn-1 Ezreal-1 Varus-2,LCK,ADC,5
Maxlore,357.92187839860844,300.42757898325806,2507.6666666666665,7574.208333333333,1.126468473779895,1.1605847047401556,0.23459095904929494,0.32130164538238165,3.0,3.5,1.5,0.0,Kha'zix-2,EULCS,Jungle,2
Danagorn,408.8713399530063,319.6997440967166,1864.0666666666666,7423.5,1.1935848452753364,1.1905469238093058,0.2242061460604291,0.22628973192298477,3.5,3.0,6.0,0.5,Elise-1 Graves-1,CBLoL,Jungle,2
Seonghwan,388.78533700023246,355.34689015143584,1336.5793939393939,18817.285714285717,1.0489325621906387,1.0524377724390266,0.20276627029712424,0.28139798647838987,3.4,2.6,7.8,0.8,Graves-1 Kha'zix-1 Olaf-1 Rengar-2,LCK,Jungle,5
Zzitai,311.05584858877404,340.3632108537644,2626.857142857143,3648.2666666666664,0.8475831128915446,0.9572146552172106,0.20967585695170002,0.17053808629894535,3.0,4.0,1.0,0.0,Ryze-1 Talon-1,LPL,Middle,2
Nukeduck,500.0632057396763,348.619379560556,2740.7261904761904,3075.475,1.3840391773781624,1.4339331733133127,0.314344725945305,0.15967197281812012,1.0,4.5,5.5,0.0,Orianna-2,EULCS,Middle,2
Froggen,624.8129452232746,346.7230373866826,3831.2777777777774,11430.666666666666,1.7323230662393412,1.4513483110966543,0.3177684684772319,0.15142861982616287,2.6666666666666665,1.6666666666666667,4.666666666666667,0.3333333333333333,Ahri-2 Anivia-1,NALCS,Middle,3
Loong,484.1863148307635,329.3546719541257,4946.233333333334,10124.541666666668,1.4107657066189097,1.359682680987119,0.2884255242046693,0.3199267473659262,1.5,3.5,2.5,0.0,Camille-1 Maokai-1,LPL,Top,2
Meteos,327.8055090269088,331.91449699684193,1928.4950854700855,12913.363888888889,0.9306556345386979,0.9522768040197707,0.18937032744248525,0.3462691635742993,3.1666666666666665,2.5,5.833333333333333,0.5,Elise-1 Olaf-1 Rengar-3 Zac-1,NALCS,Jungle,6
Akaadian,267.30765569818936,322.4299489549009,1873.45,10280.916666666666,0.7888987089951013,0.6848822926727397,0.13934597255076167,0.3028273861554059,3.0,3.3333333333333335,3.0,0.3333333333333333,Nidalee-1 Rengar-2,NALCS,Jungle,3
Five,150.94062124763244,245.5449090985783,695.0384615384615,3424.583333333333,0.5849507422404219,0.43092767479320104,0.06335152406451622,0.1659382739436739,0.0,7.5,11.0,0.0,Lulu-1 Nami-1,LPL,Support,2
PowerOfEvil,536.1496252008849,418.4271128805202,1346.093927510398,8209.75,1.2683301782696457,1.173881254724102,0.26254658642665396,0.13849331923274713,6.2,1.4,9.4,0.8,Ahri-2 Orianna-1 Syndra-2,EULCS,Middle,5
Wulala,275.96824910336306,393.46126338595775,1244.2777777777778,6574.45,0.6880479330389735,0.6790672423255852,0.14117521732654137,0.24067234003583698,3.0,3.5,6.0,1.0,Graves-2,LMS,Jungle,2
Huhi,456.70314570276634,343.40798455400807,2105.0363095238095,7204.166666666667,1.2586046078487498,1.2068918330123886,0.2634447029166458,0.18459970585522578,2.4,3.0,6.4,0.4,Aurelion Sol-1 Jayce-2 Orianna-2,NALCS,Middle,5
Contractz,549.3092909785898,398.55588189528555,1772.7272727272727,20742.0,1.33810139757011,1.11058835294545,0.2421464246942192,0.24795982309570536,5.5,1.0,6.0,1.0,Graves-2,NALCS,Jungle,2
SSol,476.6159162989694,384.9365914740084,3217.788095238095,8758.45,1.2015492031347952,1.1613004181436148,0.27102573103394145,0.14970634031937682,3.2,2.0,3.6,0.2,Ezreal-2 Jhin-2 Ziggs-1,LCK,ADC,5
Crash,257.4130641887008,335.1151172233673,1476.0945454545456,11139.483333333334,0.73025843022793,0.6864691230671522,0.13743508537046314,0.2869666153390494,3.0,4.0,5.0,0.4,Graves-1 Kha'zix-2 Rengar-2,LCK,Jungle,5
Deft,595.3232498769778,370.40970911513955,6373.521062271062,7594.983585858587,1.5554162155208857,1.1709636904457252,0.2549276444353708,0.1605749824035069,1.1666666666666667,3.8333333333333335,6.333333333333333,0.3333333333333333,Ashe-2 Caitlyn-2 Ezreal-1 Ziggs-1,LCK,ADC,6
Woswos,306.22555570233635,243.7752110302024,3361.75,8614.0,1.2111192353686437,1.1247589131367879,0.16800750025253955,0.11852960807219395,1.0,1.5,4.5,0.5,Karma-1 Zyra-1,CBLoL,Support,2
CuVee,371.1043173192321,355.74458621538184,2397.7968253968256,15107.720000000001,1.0188969169087283,1.0565244898665027,0.21467819335128677,0.2931800784454634,0.6,2.0,5.6,0.8,Camille-1 Maokai-3 Rumble-1,LCK,Top,5
KaKAO,296.7294863726042,376.2000147979768,802.7206060606061,20289.3,0.7495466887371804,0.7420833848891342,0.15087523367593367,0.32965038722274315,5.2,1.4,9.6,0.8,Elise-1 Lee Sin-4,EULCS,Jungle,5
MaHa,478.57539443384564,386.8779071246428,3270.579166666667,5579.25,1.1820892919631527,1.0198123415750315,0.2276735762750209,0.12349471328268251,3.2,2.6,6.6,0.6,Caitlyn-2 Jhin-1 Sivir-2,LCK,ADC,5
Megan,347.9687610999771,273.35547581215883,1605.195238095238,3791.125,1.1917883742631639,1.1628725343193178,0.18002343407878135,0.15235082577253634,2.0,4.25,7.25,0.5,Karma-1 Malzahar-1 Zyra-2,LPL,Support,4
Sangyoon,469.9125349738712,408.443720228577,2206.8059984459987,7504.966666666667,1.1411972084015232,1.1193233782907317,0.24713612037052238,0.12637702898779507,2.8,1.8,6.6,0.8,Ashe-2 Jhin-2 Ziggs-1,LCK,ADC,5
Bjergsen,630.190220003898,423.04294725800395,2351.224603174603,10658.75,1.4301229009216656,1.1878276152310963,0.27255802109074395,0.11965232944621848,4.25,0.25,7.25,1.0,Azir-1 Jayce-1 Syndra-2,NALCS,Middle,4
zig,355.0965365990789,357.9277736033301,2038.6083333333333,6312.077777777778,0.949167388990744,0.9325982862352284,0.19943087181120664,0.21492749548364612,2.5,2.6666666666666665,5.0,0.5,Gangplank-1 Kled-1 Nautilus-2 Rumble-1 Shen-1,NALCS,Top,6
Youngbin,477.7917044541393,337.9224666428794,4657.539772727272,4720.558333333333,1.3635113056768216,1.2003345026320291,0.24132864219979977,0.1315333516709471,1.5,3.25,8.0,0.5,Ezreal-2 Jhin-1 Varus-1,NALCS,ADC,4
Marge,456.53096718017014,397.2807418141607,2151.3680555555557,6159.333333333334,1.1237004253552543,1.0544471319874877,0.23336654687042968,0.13683847229875526,2.75,2.75,6.25,0.5,Ashe-2 Jhin-2,LPL,ADC,4
Easyhoon,291.6584409855619,345.4040971796233,4734.0,9323.25,0.8188481185704792,0.789344703043118,0.1738980365872953,0.1735737444458405,1.0,2.0,1.5,0.0,Cassiopeia-1 Ryze-1,LPL,Middle,2
Wunder,487.54269402733985,465.2494713090196,1233.6,13337.75,1.0045523189291086,1.098998563079453,0.2568141890830598,0.3062814296259254,6.0,1.5,5.0,1.0,Gnar-1 Renekton-1,EULCS,Top,2
Revolta,339.6375930071279,339.36037645273103,2432.3809523809523,16849.333333333332,0.9712765567362625,1.3244042898320636,0.24678195347618914,0.3089336597018575,2.5,2.5,4.0,0.5,Kha'zix-2,CBLoL,Jungle,2
Ben4,320.3476128068662,338.84598037002445,1042.8346153846153,25919.0,0.9138133757128022,0.7430686170936797,0.1395614656089839,0.2770059445902274,2.5,0.5,9.0,1.0,Kha'zix-1 Rengar-1,LPL,Jungle,2
Roach,412.4419632737325,354.1364402375406,5678.716666666667,12608.64,1.0994235050024883,1.060987208711595,0.22857336774946754,0.2650368300635716,2.2,2.4,2.4,0.2,Camille-1 Jayce-1 Nautilus-1 Renekton-1 Rumble-1,LCK,Top,5
Svenskeren,370.3842249891102,350.84272973603555,1705.1612103174602,25209.625,1.006604115148628,0.8427432897892255,0.16240601545667738,0.37838468979618606,3.5,1.25,6.75,1.0,Kha'zix-2 Rengar-2,NALCS,Jungle,4
Jankos,349.6814448348531,393.1903451418769,1316.5625,21103.0,0.8641411516140133,0.8661679963591782,0.17647278522720833,0.3691187978172023,3.5,1.0,4.0,1.0,Graves-1 Kha'zix-1,EULCS,Jungle,2
Hetong,228.9567950429452,219.3821711389947,1492.25,4842.666666666666,0.9874937068553553,0.9517901806140672,0.13644546055644236,0.13522815300317015,1.5,3.0,4.5,0.0,Lulu-1 Malzahar-1,LPL,Support,2
Fly,534.8946265852755,391.66392981518595,2488.160962566845,8768.9,1.3356261539961563,1.1943101461436347,0.2754545921128866,0.169770124017744,3.8,2.0,6.4,0.4,Corki-3 Ryze-2,LCK,Middle,5
Kuro,474.13976628953924,388.3161723013189,3399.088888888889,8763.05,1.171703672085885,1.2541457288907705,0.2734970145602521,0.16301573794676075,2.6,2.0,3.2,0.8,Cassiopeia-2 Corki-3,LCK,Middle,5
Balls,321.6709192040599,344.6980267960337,1562.0496031746034,7952.047619047618,0.904310460253189,1.0786603659335512,0.21018493493228493,0.2299150422859969,1.3333333333333333,3.0,5.666666666666667,0.6666666666666666,Camille-1 Nautilus-1 Rumble-1,NALCS,Top,3
Ben,175.34884438326569,265.9893296944292,514.3205882352942,6764.5666666666675,0.6219627383282814,0.6144206032456607,0.09026936078499256,0.16259713660504346,1.0,2.25,12.0,1.0,Karma-2 Lulu-1 Malzahar-1,LPL,Support,4
TheFoxz,354.38427673658634,351.52335865299085,2140.222222222222,6980.4,0.9622533014215038,0.966938973524197,0.19786601673945536,0.14555924958207464,3.0,3.0,7.5,0.5,Ashe-1 Tristana-1,CBLoL,ADC,2
jinjiao,740.0157971344661,383.9316413236342,3072.840909090909,9035.0,1.8568131719933525,1.584097364885577,0.33433989555197285,0.09607104631687119,5.0,0.5,4.5,1.0,Varus-2,LPL,ADC,2
Zantins,368.37697338942723,368.6996225899095,2523.652777777778,7029.75,0.9541230975473909,0.9670215805373514,0.21547524832432077,0.31560407774692134,2.0,4.0,4.5,0.5,Fiora-1 Irelia-1,CBLoL,Top,2
RooKie,508.8114871899919,385.53829767524394,2071.914772727273,4796.833333333333,1.271990152359888,1.1925478088275552,0.25691092291056866,0.16964206243191443,3.75,3.5,4.75,0.5,Corki-1 Jayce-1 Katarina-1 Syndra-1,LPL,Middle,4
Profit,575.6773526370217,396.46328852119956,2319.5,12818.5,1.4151202399715288,1.285758461077881,0.27120196429963367,0.1759924761963603,6.0,2.0,6.0,1.0,Rumble-1,LCK,Top,1
Bless,213.84702964944285,308.42863013861637,1790.2404761904763,10513.999999999998,0.6695450958163075,0.7466679313073907,0.14678499202036693,0.3266254600945209,2.0,3.4,2.6,0.2,Elise-1 Lee Sin-1 Rengar-3,LCK,Jungle,5
ADD,444.95560583527595,346.90741876418895,4607.910476190476,16256.933333333334,1.2439100959038278,1.1157761403556676,0.23058803115971765,0.32202208066350224,1.6,2.8,7.2,0.6,Gragas-1 Jayce-1 Maokai-2 Rengar-1,LCK,Top,5
Edge,399.1959187803785,374.615294739154,2960.376666666667,9587.066666666666,1.0172177438492078,1.0205330561450763,0.2319698000110903,0.16159669102166865,2.6,1.6,3.6,0.2,Aurelion Sol-1 Orianna-1 Ryze-2 Syndra-1,LCK,Middle,5
Flame,327.09998833912374,326.39470307567393,2504.1666666666665,7923.816666666667,0.9740146230651501,0.7776846454107291,0.14756119846334234,0.2046061098463983,1.0,3.3333333333333335,5.0,0.3333333333333333,Nautilus-2 Poppy-1,NALCS,Top,3
Olleh,362.95681664809223,283.6624937210131,1193.7569444444446,7033.466666666667,1.1323317095536922,0.8863994150193664,0.1517242288387204,0.11565339870931228,2.6666666666666665,2.0,7.333333333333333,0.3333333333333333,Janna-1 Miss Fortune-1 Morgana-1,NALCS,Support,3
SirT,280.19969077895905,344.1348759641442,1864.8095238095239,35858.5,0.780563370413959,0.6749990405056518,0.13121795120844426,0.3429295017589496,2.0,0.5,4.5,0.5,Graves-1 Rengar-1,CBLoL,Jungle,2
Adrian,165.6796690302294,250.60303238618553,1120.1115319865319,5393.541666666667,0.617590492533685,0.6381677199376475,0.09677883414899513,0.14488216965211018,0.3333333333333333,2.5,9.666666666666666,0.5,Lulu-1 Nami-4 Soraka-1,NALCS,Support,6
bengi,199.33304997540608,282.5204961912224,2414.3333333333335,4822.9,0.661387403292991,0.6452168646915237,0.11943584225578693,0.22491492234693117,1.5,5.0,3.0,0.0,Graves-1 Ivern-1,LPL,Jungle,2
Dee,756.935149732202,388.1830746457413,2814.3903743315504,8485.3,1.9160224718751537,1.3407566690308874,0.2903364736827062,0.11703424606893865,4.5,3.0,9.5,1.0,Jhin-1 Varus-1,LMS,ADC,2
Hauntzer,566.5057477431506,401.8312998056804,1685.909595959596,8697.395833333332,1.320203090527167,1.0563376936784987,0.23463635126192905,0.24920869731263984,4.0,2.75,7.25,1.0,Maokai-1 Poppy-1 Rumble-1 Shen-1,NALCS,Top,4
LemonNation,99.62743639675888,254.66841122530568,537.35,5931.866666666666,0.3668302236454834,0.4262922145004411,0.06251050177172496,0.21085468842329658,0.0,4.0,6.333333333333333,0.6666666666666666,Blitzcrank-1 Lulu-1 Nautilus-1,NALCS,Support,3
Duke,416.8467867271957,378.174340373148,1688.3247474747477,11257.5,1.0439965476381112,0.9743465710191546,0.20759654710891348,0.20502314223649448,1.5,1.5,7.0,0.5,Gangplank-2 Maokai-1 Nautilus-1,LPL,Top,4
Crazy,302.438147114452,322.91541158907813,2061.15873015873,14629.93333333333,0.8958073860309479,1.028300934168982,0.21226711449857866,0.23595662551795327,2.2,2.0,4.8,0.2,Maokai-1 Nautilus-2 Poppy-1 Shen-1,LCK,Top,5
Satorius,258.88020415859796,303.61918000343013,1936.9583333333335,7311.25,0.8130550334063933,0.973563214259919,0.19537467841280615,0.18610127103283836,1.0,2.5,4.0,0.0,Nautilus-2,EULCS,Top,2
Riyev,142.31191501741424,279.09515511092644,509.7166666666667,10013.0,0.48394614822891563,0.48709644196554536,0.08006953417210583,0.11345579012379914,2.5,1.0,10.5,0.5,Karma-2,CBLoL,Support,2
Kramer,368.2102769419964,403.4264473757212,2153.080256410257,9473.6,0.8820644985874606,0.9331578458668665,0.209404769890992,0.10450382872721484,2.2,1.0,5.6,0.8,Ashe-3 Jhin-2,LCK,ADC,5
Pyl,161.9123050157289,231.06509794555873,1467.5564814814816,5179.95,0.6741211131349117,0.6986048501974311,0.10099892453259152,0.14939410301364495,0.3333333333333333,3.1666666666666665,6.166666666666667,0.3333333333333333,Karma-1 Lulu-2 Malzahar-1 Thresh-1 Zyra-1,LPL,Support,6
Crown,538.6321549762531,413.5568420737165,3425.2716666666665,9199.866666666665,1.2481577393878849,1.3902977087861368,0.3225223754940164,0.16530706007644794,3.8,1.8,3.0,0.8,Corki-1 LeBlanc-1 Ryze-1 Syndra-1 Viktor-1,LCK,Middle,5
Savoki,192.4747812912267,244.7224920833959,1611.339947089947,3821.0916666666667,0.7399563634021226,0.6888761190450361,0.10503552013669504,0.14774329987517482,0.8333333333333334,3.6666666666666665,5.5,0.5,Braum-1 Malzahar-4 Miss Fortune-1,LPL,Support,6
Faker,527.4657674003084,408.94287519574874,2827.89010989011,11036.188888888888,1.2583778154366867,1.0408825821504737,0.23634742903848685,0.174156299144857,4.333333333333333,2.8333333333333335,8.0,0.6666666666666666,Corki-1 Orianna-2 Ryze-1 Zed-1 Zilean-1,LCK,Middle,6
Chawy,513.8088631157636,456.0695477808752,2153.5575622294373,6290.125,1.0818092748584427,0.9688565329481549,0.22850802497342704,0.1374575940936645,5.25,2.0,5.75,1.0,Orianna-1 Ryze-1 Syndra-2,LMS,Middle,4
Lep,489.9070200828874,388.5325409570968,13378.083333333334,15153.5,1.241063867493407,1.1544841843711604,0.26966909552135443,0.21344127469841367,2.5,2.0,1.0,0.5,Fiora-1 Rumble-1,CBLoL,Top,2
Kuzan,600.354470840983,368.28911390590815,3429.4344110275692,9196.5,1.543999237925373,1.2552105108409315,0.28483153148845697,0.15814296156820387,4.8,1.8,3.6,0.2,Corki-2 Jayce-1 Syndra-1 Vladimir-1,LCK,Middle,5
Looper,324.2986683417192,327.34898779963174,2894.0793650793653,11828.722222222224,0.9381910421600631,0.8285182927847865,0.1724926382240027,0.2583241275878027,2.3333333333333335,3.3333333333333335,4.0,0.3333333333333333,Gnar-1 Renekton-1 Shen-1,NALCS,Top,3
HusTlin,190.89167954596337,208.59822307593265,1285.8,3151.166666666667,0.8476584726970291,0.8614503780375198,0.13074049489305542,0.16611659616668092,0.0,3.5,4.5,0.0,Nautilus-1 Zyra-1,EULCS,Support,2
NighT,388.6187760221012,325.12359955337917,2804.2666666666664,10241.75,1.1323084806559058,1.1692838541415438,0.2690864777606481,0.19656885361759446,1.0,1.5,3.0,0.0,Ryze-1 Talon-1,EULCS,Middle,2
LUSKKA,478.7176484072433,353.2253445815421,2177.85,4936.75,1.2758133798065727,0.9875171665231937,0.23236759670821538,0.12904978075860077,5.0,3.0,2.5,0.0,Jhin-1 Sivir-1,CBLoL,ADC,2
Febiven,426.18124068724217,420.59765946029063,1835.65,6869.0,0.9570122805972192,0.9861366831981295,0.21774979055615934,0.16240574103985128,3.5,1.5,3.5,1.0,Syndra-2,EULCS,Middle,2
World6,314.74113091298227,303.3448619332198,1457.175,6574.666666666666,1.0001776293421805,0.7436101960106309,0.13313763474899004,0.271301885887212,2.0,6.0,9.0,0.0,Graves-1 Lee Sin-1,LPL,Jungle,2
LOD,369.84605777102274,331.943672184506,2506.9194444444447,4841.08,1.0416794591251217,1.1441148579832054,0.24593716025642842,0.1317896727098982,2.2,2.4,3.4,0.2,Caitlyn-1 Ezreal-2 Jhin-2,NALCS,ADC,5
