gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,cssharepost15,csat10,oppcsat10,csdat10,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10
1002040268,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040268?gameHash=b57fa93045e71046&tab=overview,NALCS,2017-1,42757.7671759259,1.3,1,7.01,100,Blue,Team,Team,Dignitas,,Syndra,Fiora,Nautilus,41.8166666667,0,9,11,16,9,11,,,,,1,0,5.6077333333,0.2152251893,0.2630530092,0.4782781985,0,13.3991833333,2,3,2,2,0,1,1,0,0,1,,,1,20.7963833333,1,1,4,8,0,37.632,0,1,78845,1885.4922279793,,,154,3.6827421283,1,51,1.2196094061,39,42,0.6341463415,0.2659574468,71314,1062.8824232762,70358,-0.0270185007,1263,203,135,68,35.057791949,,337,315,22,15502,14897,605,23830,22312,1518,19113,19176,-63
1002040268,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040268?gameHash=b57fa93045e71046&tab=overview,NALCS,2017-1,42757.7671759259,1.3,1,7.01,200,Red,Team,Team,Cloud9,,LeBlanc,Rengar,Camille,41.8166666667,1,11,9,23,11,9,,,,,0,1,5.6077333333,0.2630530092,0.2152251893,0.4782781985,1,13.3991833333,3,2,2,2,0,1,1,0,1,0,,,0,20.7963833333,0,0,8,4,1,37.632,1,0,82499,1972.8736548426,,,135,3.2283778398,1,66,1.578318055,34,39,0.6296296296,0.32,80325,1278.3706656038,72285,0.0270185007,1317,224,126,98,36.8513351933,,315,337,-22,14897,15502,-605,22312,23830,-1518,19176,19113,63
1002040276,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040276?gameHash=ebd82649fb9f6f0e&tab=overview,NALCS,2017-1,42757.8168055556,1.3,2,7.01,1,Blue,Top,Ray,Cloud9,Nautilus,Miss Fortune,Ryze,Syndra,33.8333333333,0,1,3,4,7,14,0,0,0,0,0,1,9.3288166667,0.0295566502,0.118226601,0.6206896552,0,10.3126666667,2,2,1,0,0,1,0,0,0,0,,,0,9.6583333333,1,1,5,9,0,31.9370166667,0,1,9403,277.921182266,0.2091042519,0.1831374888,18,0.5320197044,0.1395348837,2,0.0591133005,4,4,,,10537,181.4955665025,10680,-0.2277535781,202,1,0,1,6,0.1818181818,60,94,-34,2811,3779,-968,4545,5839,-1294,4375,4848,-473
1002040276,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040276?gameHash=ebd82649fb9f6f0e&tab=overview,NALCS,2017-1,42757.8168055556,1.3,2,7.01,2,Blue,Jungle,Contractz,Cloud9,Lee Sin,Miss Fortune,Ryze,Syndra,33.8333333333,0,3,5,3,7,14,1,0,0,0,0,0,9.3288166667,0.0886699507,0.1477832512,0.6206896552,0,10.3126666667,2,2,0,2,0,0,0,0,0,0,,,0,9.6583333333,1,1,5,9,0,31.9370166667,0,1,7204,212.9261083744,0.1602028109,0.1839427378,34,1.0049261084,0.2635658915,8,0.236453202,7,9,,,10564,182.2935960591,10150,-0.1333333333,13,125,76,49,4.078817734,0.120593692,40,54,-14,3078,3466,-388,5146,4883,263,3479,3875,-396
1002040276,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040276?gameHash=ebd82649fb9f6f0e&tab=overview,NALCS,2017-1,42757.8168055556,1.3,2,7.01,3,Blue,Middle,Jensen,Cloud9,Azir,Miss Fortune,Ryze,Syndra,33.8333333333,0,2,2,0,7,14,0,0,0,0,0,0,9.3288166667,0.0591133005,0.1477832512,0.6206896552,0,10.3126666667,2,2,1,0,0,1,0,0,0,0,,,0,9.6583333333,1,1,5,9,0,31.9370166667,0,1,10899,322.1379310345,0.2423723537,0.2758604235,12,0.354679803,0.0930232558,7,0.2068965517,3,3,,,13646,273.3871921182,12725,-0.1389396709,341,7,5,2,10.2857142857,0.3673469388,97,82,15,3592,4263,-671,5430,6404,-974,4929,4843,86
1002040276,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040276?gameHash=ebd82649fb9f6f0e&tab=overview,NALCS,2017-1,42757.8168055556,1.3,2,7.01,4,Blue,ADC,Sneaky,Cloud9,Varus,Miss Fortune,Ryze,Syndra,33.8333333333,0,1,3,4,7,14,0,0,0,0,0,0,9.3288166667,0.0295566502,0,0.6206896552,0,10.3126666667,2,2,0,0,0,0,0,0,0,0,,,0,9.6583333333,1,1,5,9,0,31.9370166667,0,1,9564,282.6798029557,0.2126845757,0.2467819863,15,0.4433497537,0.1162790698,10,0.2955665025,6,6,,,12671,244.5694581281,12275,0.1870824053,292,2,1,1,8.6896551724,0.3042671614,86,77,9,3466,3081,385,5243,4894,349,3122,2686,436
1002040276,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040276?gameHash=ebd82649fb9f6f0e&tab=overview,NALCS,2017-1,42757.8168055556,1.3,2,7.01,5,Blue,Support,Smoothie,Cloud9,Zyra,Miss Fortune,Ryze,Syndra,33.8333333333,0,0,1,5,7,14,0,0,0,0,0,0,9.3288166667,0,0,0.6206896552,0,10.3126666667,2,2,0,0,0,0,0,0,0,0,,,0,9.6583333333,1,1,5,9,0,31.9370166667,0,1,7898,233.4384236453,0.1756360078,0.1102773636,50,1.4778325123,0.3875968992,5,0.1477832512,10,13,,,8094,109.2886699507,7375,-0.0168067227,17,0,0,0,0.5024630542,0.025974026,2,7,-5,2185,1946,239,3271,3028,243,2926,2745,181
1002040276,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040276?gameHash=ebd82649fb9f6f0e&tab=overview,NALCS,2017-1,42757.8168055556,1.3,2,7.01,6,Red,Top,Ssumday,Dignitas,Maokai,Camille,LeBlanc,Rengar,33.8333333333,1,4,0,4,14,7,0,0,0,0,0,0,9.3288166667,0.118226601,0.0295566502,0.6206896552,0,10.3126666667,2,2,0,1,0,0,0,0,0,0,,,1,9.6583333333,0,0,9,5,1,31.9370166667,1,0,10323,305.1133004926,0.2148342386,0.2283748763,18,0.5320197044,0.18,12,0.354679803,3,3,,,14090,286.5103448276,13425,0.2277535781,285,8,3,5,8.6600985222,0.253968254,94,60,34,3779,2811,968,5839,4545,1294,4848,4375,473
1002040276,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040276?gameHash=ebd82649fb9f6f0e&tab=overview,NALCS,2017-1,42757.8168055556,1.3,2,7.01,7,Red,Jungle,Chaser,Dignitas,Kha'zix,Camille,LeBlanc,Rengar,33.8333333333,1,5,3,6,14,7,0,0,0,0,0,0,9.3288166667,0.1477832512,0.0886699507,0.6206896552,1,10.3126666667,2,2,2,0,1,1,0,0,0,0,,,1,9.6583333333,0,0,9,5,1,31.9370166667,1,0,12299,363.5172413793,0.2559572121,0.1985487443,15,0.4433497537,0.15,12,0.354679803,9,11,,,12824,249.0916256158,11600,0.1333333333,32,134,90,44,4.9064039409,0.151675485,54,40,14,3466,3078,388,4883,5146,-263,3875,3479,396
1002040276,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040276?gameHash=ebd82649fb9f6f0e&tab=overview,NALCS,2017-1,42757.8168055556,1.3,2,7.01,8,Red,Middle,Keane,Dignitas,Twisted Fate,Camille,LeBlanc,Rengar,33.8333333333,1,5,2,3,14,7,1,0,0,0,1,0,9.3288166667,0.1477832512,0.0591133005,0.6206896552,0,10.3126666667,2,2,0,1,0,0,0,0,0,0,,,1,9.6583333333,0,0,9,5,1,31.9370166667,1,0,10864,321.1034482759,0.2260931094,0.2741035669,11,0.3251231527,0.11,1,0.0295566502,2,3,,,16031,343.8798029557,14625,0.1389396709,275,20,6,14,8.7192118227,0.315696649,82,97,-15,4263,3592,671,6404,5430,974,4843,4929,-86
1002040276,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040276?gameHash=ebd82649fb9f6f0e&tab=overview,NALCS,2017-1,42757.8168055556,1.3,2,7.01,9,Red,ADC,LOD,Dignitas,Ashe,Camille,LeBlanc,Rengar,33.8333333333,1,0,2,10,14,7,0,0,0,0,0,0,9.3288166667,0,0.0295566502,0.6206896552,0,10.3126666667,2,2,0,0,0,0,0,0,0,0,,,1,9.6583333333,0,0,9,5,1,31.9370166667,1,0,11428,337.7733990148,0.2378306383,0.1941667059,7,0.2068965517,0.07,10,0.2955665025,1,1,,,12638,243.59408867,10175,-0.1870824053,249,16,14,2,7.8325123153,0.2522045855,77,86,-9,3081,3466,-385,4894,5243,-349,2686,3122,-436
1002040276,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040276?gameHash=ebd82649fb9f6f0e&tab=overview,NALCS,2017-1,42757.8168055556,1.3,2,7.01,10,Red,Support,Xpecial,Dignitas,Karma,Camille,LeBlanc,Rengar,33.8333333333,1,0,0,10,14,7,0,0,0,0,0,0,9.3288166667,0,0,0.6206896552,0,10.3126666667,2,2,0,0,0,0,0,0,0,0,,,1,9.6583333333,0,0,9,5,1,31.9370166667,1,0,3137,92.7192118227,0.0652848016,0.1048061066,49,1.4482758621,0.49,18,0.5320197044,10,12,,,8845,131.4857142857,7500,0.0168067227,25,0,0,0,0.7389162562,0.0264550265,7,2,5,1946,2185,-239,3028,3271,-243,2745,2926,-181
1002040276,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040276?gameHash=ebd82649fb9f6f0e&tab=overview,NALCS,2017-1,42757.8168055556,1.3,2,7.01,100,Blue,Team,Team,Cloud9,,Miss Fortune,Ryze,Syndra,33.8333333333,0,7,14,16,7,14,,,,,0,1,9.3288166667,0.2068965517,0.4137931034,0.6206896552,0,10.3126666667,2,2,2,2,0,2,0,0,0,0,,,0,9.6583333333,1,1,5,9,0,31.9370166667,0,1,44968,1329.1034482759,,,129,3.8128078818,1,32,0.9458128079,30,35,0.6875,0.1470588235,55512,991.0344827586,53205,-0.074549896,865,135,82,53,29.5566502463,,285,314,-29,15132,16535,-1403,23635,25048,-1413,18831,18997,-166
1002040276,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040276?gameHash=ebd82649fb9f6f0e&tab=overview,NALCS,2017-1,42757.8168055556,1.3,2,7.01,200,Red,Team,Team,Dignitas,,Camille,LeBlanc,Rengar,33.8333333333,1,14,7,33,14,7,,,,,1,0,9.3288166667,0.4137931034,0.2068965517,0.6206896552,1,10.3126666667,2,2,2,2,1,1,0,0,0,0,,,1,9.6583333333,0,0,9,5,1,31.9370166667,1,0,48051,1420.2266009852,,,100,2.9556650246,1,53,1.5665024631,25,30,0.8108108108,0.25,64428,1254.5615763547,57325,0.074549896,866,178,113,65,30.8571428571,,314,285,29,16535,15132,1403,25048,23635,1413,18997,18831,166
1002040277,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040277?gameHash=4df1d6e872afa2ba&tab=overview,NALCS,2017-1,42757.8566203704,1.3,3,7.01,1,Blue,Top,Ssumday,Dignitas,Poppy,Syndra,Varus,Shen,38.9,0,1,3,3,6,13,0,0,0,0,0,0,3.0300666667,0.0257069409,0,0.4884318766,0,12.8778333333,1,3,0,0,0,0,0,0,0,0,,,0,16.5730166667,0,0,3,9,1,26.8486,1,1,8362,214.9614395887,0.147655036,0.2349741069,23,0.5912596401,0.1642857143,3,0.0771208226,7,7,,,13928,229.0858611825,13645,-0.0256827636,323,6,6,0,8.4575835476,0.2880886427,71,85,-14,3011,3196,-185,4764,5015,-251,4346,4795,-449
1002040277,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040277?gameHash=4df1d6e872afa2ba&tab=overview,NALCS,2017-1,42757.8566203704,1.3,3,7.01,2,Blue,Jungle,Chaser,Dignitas,Lee Sin,Syndra,Varus,Shen,38.9,0,1,2,4,6,13,0,0,0,0,0,0,3.0300666667,0.0257069409,0.1028277635,0.4884318766,1,12.8778333333,1,3,1,2,1,0,0,0,0,0,,,0,16.5730166667,0,0,3,9,1,26.8486,1,1,7118,182.9820051414,0.1256886566,0.1817641041,36,0.9254498715,0.2571428571,15,0.3856041131,11,13,,,11910,177.2092544987,11750,-0.1025433993,30,172,95,77,5.1928020566,0.1578947368,56,49,7,3203,2928,275,4902,4549,353,3482,3359,123
1002040277,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040277?gameHash=4df1d6e872afa2ba&tab=overview,NALCS,2017-1,42757.8566203704,1.3,3,7.01,3,Blue,Middle,Keane,Dignitas,Cassiopeia,Syndra,Varus,Shen,38.9,0,2,3,4,6,13,0,0,0,0,1,0,3.0300666667,0.0514138817,0.1542416452,0.4884318766,0,12.8778333333,1,3,0,0,0,0,0,0,0,0,,,0,16.5730166667,0,0,3,9,1,26.8486,1,1,16914,434.8071979434,0.2986650657,0.2640313037,13,0.3341902314,0.0928571429,4,0.1028277635,4,4,,,15030,257.4149100257,14450,-0.0472972973,331,12,11,1,8.8174807198,0.2825484765,87,81,6,3708,3187,521,5624,5260,364,4704,4580,124
1002040277,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040277?gameHash=4df1d6e872afa2ba&tab=overview,NALCS,2017-1,42757.8566203704,1.3,3,7.01,4,Blue,ADC,LOD,Dignitas,Ashe,Syndra,Varus,Shen,38.9,0,2,4,0,6,13,1,0,0,0,0,0,3.0300666667,0.0514138817,0.0514138817,0.4884318766,0,12.8778333333,1,3,0,1,0,0,0,0,0,0,,,0,16.5730166667,0,0,3,9,1,26.8486,1,1,14370,369.4087403599,0.2537434666,0.2163585162,10,0.2570694087,0.0714285714,12,0.3084832905,2,3,,,13222,210.9367609255,13175,-0.0299065421,298,19,11,8,8.1491002571,0.2396121884,88,77,11,3228,3055,173,4954,4917,37,3570,3003,567
1002040277,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040277?gameHash=4df1d6e872afa2ba&tab=overview,NALCS,2017-1,42757.8566203704,1.3,3,7.01,5,Blue,Support,Xpecial,Dignitas,Malzahar,Syndra,Varus,Shen,38.9,0,0,1,4,6,13,0,0,0,0,0,0,3.0300666667,0,0.0257069409,0.4884318766,0,12.8778333333,1,3,0,0,0,0,0,0,0,0,,,0,16.5730166667,0,0,3,9,1,26.8486,1,1,9868,253.676092545,0.1742477751,0.102871969,58,1.4910025707,0.4142857143,18,0.4627249357,14,17,,,8918,100.2940874036,8300,-0.1028571429,29,0,0,0,0.7455012853,0.0318559557,3,14,-11,1925,2083,-158,2920,3114,-194,2286,2670,-384
1002040277,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040277?gameHash=4df1d6e872afa2ba&tab=overview,NALCS,2017-1,42757.8566203704,1.3,3,7.01,6,Red,Top,Impact,Cloud9,Nautilus,LeBlanc,Rengar,Camille,38.9,1,0,1,12,13,6,0,0,0,0,0,0,3.0300666667,0,0.0257069409,0.4884318766,0,12.8778333333,3,1,0,0,0,0,0,0,0,0,,,1,16.5730166667,1,1,9,3,0,26.8486,1,1,13345,343.059125964,0.208554729,0.2040118312,19,0.4884318766,0.1652173913,7,0.1799485861,2,4,,,15004,256.746529563,14000,0.0256827636,348,1,0,1,8.971722365,0.2533659731,85,71,14,3196,3011,185,5015,4764,251,4795,4346,449
1002040277,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040277?gameHash=4df1d6e872afa2ba&tab=overview,NALCS,2017-1,42757.8566203704,1.3,3,7.01,7,Red,Jungle,Contractz,Cloud9,Kha'zix,LeBlanc,Rengar,Camille,38.9,1,4,3,6,13,6,0,0,0,0,0,1,3.0300666667,0.1028277635,0.0257069409,0.4884318766,0,12.8778333333,3,1,2,1,0,1,0,1,0,0,,,1,16.5730166667,1,1,9,3,0,26.8486,1,1,10173,261.5167095116,0.1589829343,0.1934511553,17,0.4370179949,0.147826087,15,0.3856041131,9,9,,,14487,243.4560411311,13020,0.1025433993,28,189,102,87,5.5784061697,0.1566707466,49,56,-7,2928,3203,-275,4549,4902,-353,3359,3482,-123
1002040277,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040277?gameHash=4df1d6e872afa2ba&tab=overview,NALCS,2017-1,42757.8566203704,1.3,3,7.01,8,Red,Middle,Jensen,Cloud9,Ryze,LeBlanc,Rengar,Camille,38.9,1,6,0,6,13,6,1,1,0,0,0,0,3.0300666667,0.1542416452,0.0514138817,0.4884318766,0,12.8778333333,3,1,0,0,0,0,0,0,0,0,,,1,16.5730166667,1,1,9,3,0,26.8486,1,1,18850,484.5758354756,0.294586485,0.2693572899,14,0.3598971722,0.1217391304,13,0.3341902314,5,6,,,18203,338.983033419,15150,0.0472972973,375,12,10,2,9.9485861183,0.2937576499,81,87,-6,3187,3708,-521,5260,5624,-364,4580,4704,-124
1002040277,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040277?gameHash=4df1d6e872afa2ba&tab=overview,NALCS,2017-1,42757.8566203704,1.3,3,7.01,9,Red,ADC,Sneaky,Cloud9,Jhin,LeBlanc,Rengar,Camille,38.9,1,2,1,9,13,6,0,0,0,0,0,0,3.0300666667,0.0514138817,0.0514138817,0.4884318766,0,12.8778333333,3,1,1,0,0,0,0,1,0,0,,,1,16.5730166667,1,1,9,3,0,26.8486,1,1,18623,478.7403598972,0.2910389448,0.214204824,13,0.3341902314,0.1130434783,9,0.2313624679,3,3,,,15503,269.5742930591,13575,0.0299065421,335,10,8,2,8.8688946015,0.2582619339,77,88,-11,3055,3228,-173,4917,4954,-37,3003,3570,-567
1002040277,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040277?gameHash=4df1d6e872afa2ba&tab=overview,NALCS,2017-1,42757.8566203704,1.3,3,7.01,10,Red,Support,Smoothie,Cloud9,Taric,LeBlanc,Rengar,Camille,38.9,1,1,1,12,13,6,0,0,0,0,0,0,3.0300666667,0.0257069409,0,0.4884318766,0,12.8778333333,3,1,0,0,0,0,0,0,0,0,,,1,16.5730166667,1,1,9,3,0,26.8486,1,1,2997,77.0437017995,0.0468369069,0.1189748995,52,1.3367609254,0.452173913,14,0.3598971722,12,12,,,10841,149.7285347044,9200,0.1028571429,53,1,0,1,1.3881748072,0.0379436965,14,3,11,2083,1925,158,3114,2920,194,2670,2286,384
1002040277,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040277?gameHash=4df1d6e872afa2ba&tab=overview,NALCS,2017-1,42757.8566203704,1.3,3,7.01,100,Blue,Team,Team,Dignitas,,Syndra,Varus,Shen,38.9,0,6,13,15,6,13,,,,,1,0,3.0300666667,0.1542416452,0.3341902314,0.4884318766,1,12.8778333333,1,3,1,3,1,0,0,0,0,0,,,0,16.5730166667,0,0,3,9,1,26.8486,1,1,56632,1455.8354755784,,,140,3.5989717224,1,52,1.3367609254,38,44,0.8055555556,0.2911392405,63008,974.940874036,61320,-0.0574189205,1011,209,123,86,31.3624678663,,305,306,-1,15075,14449,626,23164,22855,309,18388,18407,-19
1002040277,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002040277?gameHash=4df1d6e872afa2ba&tab=overview,NALCS,2017-1,42757.8566203704,1.3,3,7.01,200,Red,Team,Team,Cloud9,,LeBlanc,Rengar,Camille,38.9,1,13,6,45,13,6,,,,,0,1,3.0300666667,0.3341902314,0.1542416452,0.4884318766,0,12.8778333333,3,1,3,1,0,1,0,2,0,0,,,1,16.5730166667,1,1,9,3,0,26.8486,1,1,63988,1644.9357326478,,,115,2.9562982005,1,58,1.4910025707,31,34,0.7777777778,0.2421052632,74038,1258.4884318766,64945,0.0574189205,1139,213,120,93,34.7557840617,,306,305,1,14449,15075,-626,22855,23164,-309,18407,18388,19
2017-111Edward GamingTeam WE,,LPL,2017-1,,1,1,7.01,1,Blue,ADC,Zet,Edward Gaming,Jhin,Maokai,Corki,Rengar,39.8333333333,1,2,0,10,13,7,,,,,,,,0.050209205,0.0753138075,0.5020920502,,,5,0,,,,,,,,,,,,,,,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-111Edward GamingTeam WE,,LPL,2017-1,,1,1,7.01,1,Blue,Jungle,firel0li,Edward Gaming,Kha'zix,Maokai,Corki,Rengar,39.8333333333,1,2,2,7,13,7,,,,,,,,0.050209205,0.0251046025,0.5020920502,,,5,0,,,,,,,,,,,,,,,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-111Edward GamingTeam WE,,LPL,2017-1,,1,1,7.01,1,Blue,Middle,Scout,Edward Gaming,Cassiopeia,Maokai,Corki,Rengar,39.8333333333,1,4,1,8,13,7,,,,,,,,0.10041841,0.050209205,0.5020920502,,,5,0,,,,,,,,,,,,,,,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-111Edward GamingTeam WE,,LPL,2017-1,,1,1,7.01,1,Blue,Support,meiko,Edward Gaming,Zyra,Maokai,Corki,Rengar,39.8333333333,1,1,1,7,13,7,,,,,,,,0.0251046025,0,0.5020920502,,,5,0,,,,,,,,,,,,,,,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-111Edward GamingTeam WE,,LPL,2017-1,,1,1,7.01,1,Blue,Top,Koro1,Edward Gaming,Jayce,Maokai,Corki,Rengar,39.8333333333,1,4,3,2,13,7,,,,,,,,0.10041841,0.0251046025,0.5020920502,,,5,0,,,,,,,,,,,,,,,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-111Edward GamingTeam WE,,LPL,2017-1,,1,1,7.01,1,Red,ADC,Mystic,Team WE,Caitlyn,Camille,LeBlanc,Syndra,39.8333333333,0,3,3,1,7,13,,,,,,,,0.0753138075,0.050209205,0.5020920502,,,0,5,,,,,,,,,,,,,,,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-111Edward GamingTeam WE,,LPL,2017-1,,1,1,7.01,1,Red,Jungle,Condi,Team WE,Elise,Camille,LeBlanc,Syndra,39.8333333333,0,1,3,4,7,13,,,,,,,,0.0251046025,0.050209205,0.5020920502,,,0,5,,,,,,,,,,,,,,,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-111Edward GamingTeam WE,,LPL,2017-1,,1,1,7.01,1,Red,Middle,xiye,Team WE,Ryze,Camille,LeBlanc,Syndra,39.8333333333,0,2,1,1,7,13,,,,,,,,0.050209205,0.10041841,0.5020920502,,,0,5,,,,,,,,,,,,,,,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-111Edward GamingTeam WE,,LPL,2017-1,,1,1,7.01,1,Red,Support,Zero,Team WE,Thresh,Camille,LeBlanc,Syndra,39.8333333333,0,0,3,4,7,13,,,,,,,,0,0.0251046025,0.5020920502,,,0,5,,,,,,,,,,,,,,,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-111Edward GamingTeam WE,,LPL,2017-1,,1,1,7.01,1,Red,Top,957,Team WE,Poppy,Camille,LeBlanc,Syndra,39.8333333333,0,1,3,3,7,13,,,,,,,,0.0251046025,0.10041841,0.5020920502,,,0,5,,,,,,,,,,,,,,,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-111Edward GamingTeam WE,,LPL,2017-1,,1,1,7.01,100,Blue,Team,Team,Edward Gaming,,Maokai,Corki,Rengar,39.8333333333,1,13,7,34,13,7,,,,,,,,0.3263598326,0.1757322176,0.5020920502,,,5,0,,,,,,,,,,,,,,,10,3,,,,,,,,,,,,,,,,,,76900,,,,,,,,,,,,,,,,,,,,,
2017-111Edward GamingTeam WE,,LPL,2017-1,,1,1,7.01,200,Red,Team,Team,Team WE,,Camille,LeBlanc,Syndra,39.8333333333,0,7,13,13,7,13,,,,,,,,0.1757322176,0.3263598326,0.5020920502,,,0,5,,,,,,,,,,,,,,,3,10,,,,,,,,,,,,,,,,,,64500,,,,,,,,,,,,,,,,,,,,,
2017-112Team WEEdward Gaming,,LPL,2017-1,,1,2,7.01,1,Blue,ADC,Mystic,Team WE,Sivir,Kha'zix,Miss Fortune,Tahm Kench,37.4833333333,0,5,2,9,17,16,,,,,,,,0.1333926189,0.0533570476,0.880391285,,,1,2,,,,,,,,,,,,,,,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-112Team WEEdward Gaming,,LPL,2017-1,,1,2,7.01,1,Blue,Jungle,Condi,Team WE,Lee Sin,Kha'zix,Miss Fortune,Tahm Kench,37.4833333333,0,1,3,11,17,16,,,,,,,,0.0266785238,0.0533570476,0.880391285,,,1,2,,,,,,,,,,,,,,,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-112Team WEEdward Gaming,,LPL,2017-1,,1,2,7.01,1,Blue,Middle,xiye,Team WE,LeBlanc,Kha'zix,Miss Fortune,Tahm Kench,37.4833333333,0,8,6,5,17,16,,,,,,,,0.2134281903,0.2134281903,0.880391285,,,1,2,,,,,,,,,,,,,,,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-112Team WEEdward Gaming,,LPL,2017-1,,1,2,7.01,1,Blue,Support,Zero,Team WE,Malzahar,Kha'zix,Miss Fortune,Tahm Kench,37.4833333333,0,1,3,13,17,16,,,,,,,,0.0266785238,0,0.880391285,,,1,2,,,,,,,,,,,,,,,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-112Team WEEdward Gaming,,LPL,2017-1,,1,2,7.01,1,Blue,Top,957,Team WE,Nautilus,Kha'zix,Miss Fortune,Tahm Kench,37.4833333333,0,2,2,9,17,16,,,,,,,,0.0533570476,0.1067140952,0.880391285,,,1,2,,,,,,,,,,,,,,,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-112Team WEEdward Gaming,,LPL,2017-1,,1,2,7.01,1,Red,ADC,Zet,Edward Gaming,Varus,Rengar,Camille,Maokai,37.4833333333,1,2,5,8,16,17,,,,,,,,0.0533570476,0.1333926189,0.880391285,,,2,1,,,,,,,,,,,,,,,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-112Team WEEdward Gaming,,LPL,2017-1,,1,2,7.01,1,Red,Jungle,firel0li,Edward Gaming,Vi,Rengar,Camille,Maokai,37.4833333333,1,2,4,5,16,17,,,,,,,,0.0533570476,0.0266785238,0.880391285,,,2,1,,,,,,,,,,,,,,,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-112Team WEEdward Gaming,,LPL,2017-1,,1,2,7.01,1,Red,Middle,Scout,Edward Gaming,Ryze,Rengar,Camille,Maokai,37.4833333333,1,8,1,3,16,17,,,,,,,,0.2134281903,0.2134281903,0.880391285,,,2,1,,,,,,,,,,,,,,,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
