gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,cssharepost15,csat10,oppcsat10,csdat10,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,custom_week,custom_damagetaken
40397,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/40397?gameHash=a0897e0665c287b6&tab=overview,LCK,2017-1,42777.2362962963,4.4,1,7.02,5,Blue,Support,Key,ROX Tigers,Nami,Jayce,Zyra,Malzahar,Aurelion Sol,Cassiopeia,48.8333333333,1,1,0,16,17,7,0,0,0,0,0,0,3,0.0204778157,0.0204778157,0.4914675768,1,12.4063833333,4,1,1,0,0,0,0,1,0,0,1,,1,10.8509666667,1,1,10,3,1,38.6124166667,1,0,7939,162.5733788396,0.0842709749,0.120282755,86,1.7610921502,0.4751381215,13328,145.3023890785,12575,0.1541755889,45,2,0,2,0.9624573379,0.0357815443,2,1,1,1736,1741,-5,3309,2605,704,2506,4,14044
40397,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/40397?gameHash=a0897e0665c287b6&tab=overview,LCK,2017-1,42777.2362962963,4.4,1,7.02,6,Red,Top,Expession,Longzhu Gaming,Shen,LeBlanc,Camille,Varus,Thresh,Ryze,48.8333333333,0,0,2,4,7,17,0,0,0,0,0,0,3,0,0,0.4914675768,0,12.4063833333,1,4,0,0,0,0,0,0,0,0,0,,0,10.8509666667,0,0,3,10,0,38.6124166667,0,1,15643,320.3344709898,0.1738188364,0.2231611894,28,0.5733788396,0.1266968326,17070,221.9303754266,17125,0.106396064,397,11,8,3,8.3549488055,0.2438811189,77,61,16,3184,2726,458,4875,4711,164,4474,4,32187
40397,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/40397?gameHash=a0897e0665c287b6&tab=overview,LCK,2017-1,42777.2362962963,4.4,1,7.02,7,Red,Jungle,Crash,Longzhu Gaming,Kha'zix,LeBlanc,Camille,Varus,Thresh,Ryze,48.8333333333,0,2,5,2,7,17,0,0,0,0,0,0,3,0.0409556314,0.0614334471,0.4914675768,0,12.4063833333,1,4,1,2,0,1,0,0,0,1,0,,0,10.8509666667,0,0,3,10,0,38.6124166667,0,1,12292,251.7133105802,0.1365838482,0.1949509925,38,0.7781569966,0.1719457014,15700,193.8757679181,14800,-0.0810372771,82,204,116,88,5.8566552901,0.1730769231,47,55,-8,3454,3003,451,5012,5028,-16,3730,4,38921
40397,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/40397?gameHash=a0897e0665c287b6&tab=overview,LCK,2017-1,42777.2362962963,4.4,1,7.02,8,Red,Middle,Fly,Longzhu Gaming,Corki,LeBlanc,Camille,Varus,Thresh,Ryze,48.8333333333,0,3,1,3,7,17,0,0,0,0,1,0,3,0.0614334471,0.1638225256,0.4914675768,0,12.4063833333,1,4,0,0,0,0,0,0,0,0,0,,0,10.8509666667,0,0,3,10,0,38.6124166667,0,1,36258,742.4846416382,0.4028845726,0.2542129973,35,0.7167235495,0.1583710407,18578,252.8109215017,17683,-0.215100434,454,13,5,8,9.5631399317,0.2832167832,94,95,-1,3859,3368,491,5466,6021,-555,4907,4,20126
40397,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/40397?gameHash=a0897e0665c287b6&tab=overview,LCK,2017-1,42777.2362962963,4.4,1,7.02,9,Red,ADC,PraY,Longzhu Gaming,Ashe,LeBlanc,Camille,Varus,Thresh,Ryze,48.8333333333,0,1,4,3,7,17,0,0,0,0,0,0,3,0.0204778157,0.1023890785,0.4914675768,0,12.4063833333,1,4,0,0,0,0,0,0,0,0,0,,0,10.8509666667,0,0,3,10,0,38.6124166667,0,1,16384,335.5085324232,0.1820525357,0.2387076847,22,0.4505119454,0.0995475113,17825,237.3911262799,17150,-0.2088772846,427,21,21,0,9.1740614334,0.2867132867,76,86,-10,3043,3215,-172,4617,5193,-576,2624,4,17839
40397,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/40397?gameHash=a0897e0665c287b6&tab=overview,LCK,2017-1,42777.2362962963,4.4,1,7.02,10,Red,Support,Gorilla,Longzhu Gaming,Karma,LeBlanc,Camille,Varus,Thresh,Ryze,48.8333333333,0,1,5,4,7,17,0,0,0,0,0,0,3,0.0204778157,0.0204778157,0.4914675768,0,12.4063833333,1,4,0,1,0,0,0,0,0,0,0,,0,10.8509666667,0,0,3,10,0,38.6124166667,0,1,9419,192.8805460751,0.1046602071,0.0889671362,98,2.0068259386,0.443438914,10553,88.4764505119,10775,-0.1541755889,20,0,0,0,0.409556314,0.0131118881,1,2,-1,1741,1736,5,2605,3309,-704,2575,4,17880
40397,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/40397?gameHash=38552f9b4d3a6265&tab=overview,CBLoL,2017-1,42777.5661689815,4.1,2,7.02,1,Blue,Top,Lep,CNB e-Sports Club,Poppy,Jayce,Shen,Karma,Ryze,Nami,31.45,0,1,4,2,7,12,0,0,0,0,0,1,4,0.0317965024,0.0635930048,0.6041335453,0,17.9652333333,0,1,0,0,0,0,0,0,0,0,,,0,12.6268333333,0,0,0,11,0,23.0606166667,0,2,8902,283.0524642289,0.1796134135,0.1985808504,10,0.3179650238,0.0961538462,9422,169.0721780604,8895,-0.2575905975,227,0,0,0,7.2178060413,0.2555331992,69,80,-11,2870,3313,-443,4129,5125,-996,4018,4,22150
40397,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/40397?gameHash=38552f9b4d3a6265&tab=overview,CBLoL,2017-1,42777.5661689815,4.1,2,7.02,2,Blue,Jungle,Minerva,CNB e-Sports Club,Elise,Jayce,Shen,Karma,Ryze,Nami,31.45,0,2,3,2,7,12,0,0,0,0,0,0,4,0.0635930048,0.0635930048,0.6041335453,0,17.9652333333,0,1,0,1,0,0,0,0,0,0,,,0,12.6268333333,0,0,0,11,0,23.0606166667,0,2,6343,201.6852146264,0.1279811146,0.166276525,31,0.9856915739,0.2980769231,8557,141.5682034976,8160,-0.1976808393,38,72,45,27,3.4976152623,0.1146881288,38,41,-3,2654,3506,-852,4010,4893,-883,2746,4,18246
40397,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/40397?gameHash=38552f9b4d3a6265&tab=overview,CBLoL,2017-1,42777.5661689815,4.1,2,7.02,3,Blue,Middle,Tinowns,CNB e-Sports Club,Azir,Jayce,Shen,Karma,Ryze,Nami,31.45,0,1,0,3,7,12,0,0,0,0,0,0,4,0.0317965024,0.1589825119,0.6041335453,0,17.9652333333,0,1,0,0,0,0,0,0,0,0,,,0,12.6268333333,0,0,0,11,0,23.0606166667,0,2,12340,392.3688394277,0.2489810742,0.2941867153,10,0.3179650238,0.0961538462,11982,250.4712241653,11050,-0.1722697763,318,3,3,0,10.2066772655,0.3742454728,86,90,-4,3276,3308,-32,4986,6135,-1149,4958,4,10393
40397,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/40397?gameHash=38552f9b4d3a6265&tab=overview,CBLoL,2017-1,42777.5661689815,4.1,2,7.02,4,Blue,ADC,pbO,CNB e-Sports Club,Varus,Jayce,Shen,Karma,Ryze,Nami,31.45,0,3,2,4,7,12,0,0,0,0,0,0,4,0.0953895072,0.0953895072,0.6041335453,0,17.9652333333,0,1,0,0,0,0,0,0,0,0,,,0,12.6268333333,0,0,0,11,0,23.0606166667,0,2,14296,454.5627980922,0.2884467939,0.2400349559,13,0.413354531,0.125,10532,204.3662957075,9075,-0.3037383178,237,1,1,0,7.5675675676,0.23138833,84,88,-4,3189,3185,4,5249,5715,-466,3097,4,11515
40397,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/40397?gameHash=38552f9b4d3a6265&tab=overview,CBLoL,2017-1,42777.5661689815,4.1,2,7.02,5,Blue,Support,Woswos,CNB e-Sports Club,Zyra,Jayce,Shen,Karma,Ryze,Nami,31.45,0,0,3,4,7,12,0,0,0,0,0,0,4,0,0,0.6041335453,0,17.9652333333,0,1,0,0,0,0,0,0,0,0,,,0,12.6268333333,0,0,0,11,0,23.0606166667,0,2,7681,244.2289348172,0.1549776038,0.1009209534,40,1.2718600954,0.3846153846,6807,85.9243243243,6185,-0.2497347011,22,0,0,0,0.6995230525,0.0241448692,2,4,-2,1858,1885,-27,3011,3386,-375,2320,4,10109
40397,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/40397?gameHash=38552f9b4d3a6265&tab=overview,CBLoL,2017-1,42777.5661689815,4.1,2,7.02,6,Red,Top,Robo,Red Canids,Maokai,LeBlanc,Rengar,Camille,Cassiopeia,Syndra,31.45,1,2,0,3,12,7,0,0,0,0,0,0,4,0.0635930048,0.0317965024,0.6041335453,0,17.9652333333,1,0,0,0,0,0,0,0,0,0,,,1,12.6268333333,1,1,11,0,1,23.0606166667,2,0,10636,338.1875993641,0.2126647072,0.2092572099,16,0.5087440382,0.1584158416,12803,276.5761526232,11525,0.2575905975,258,10,6,4,8.5214626391,0.2883548983,80,69,11,3313,2870,443,5125,4129,996,4617,4,19650
40397,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/40397?gameHash=38552f9b4d3a6265&tab=overview,CBLoL,2017-1,42777.5661689815,4.1,2,7.02,7,Red,Jungle,Nappon,Red Canids,Ivern,LeBlanc,Rengar,Camille,Cassiopeia,Syndra,31.45,1,2,2,4,12,7,0,0,0,0,1,0,4,0.0635930048,0.0635930048,0.6041335453,1,17.9652333333,1,0,1,0,0,0,0,1,0,0,,,1,12.6268333333,1,1,11,0,1,23.0606166667,2,0,5143,163.5294117647,0.1028332634,0.1755290178,19,0.6041335453,0.1881188119,11401,231.9974562798,9950,0.1976808393,22,81,61,20,3.2750397456,0.0905730129,41,38,3,3506,2654,852,4893,4010,883,3980,4,10595
40397,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/40397?gameHash=38552f9b4d3a6265&tab=overview,CBLoL,2017-1,42777.5661689815,4.1,2,7.02,8,Red,Middle,tockers,Red Canids,Corki,LeBlanc,Rengar,Camille,Cassiopeia,Syndra,31.45,1,5,0,5,12,7,1,0,0,0,0,0,4,0.1589825119,0.0317965024,0.6041335453,0,17.9652333333,1,0,0,0,0,0,0,0,0,0,,,1,12.6268333333,1,1,11,0,1,23.0606166667,2,0,20459,650.5246422893,0.4090736409,0.2571550919,15,0.4769475358,0.1485148515,14794,339.8829888712,13133,0.1722697763,279,7,2,5,9.093799682,0.26987061,90,86,4,3308,3276,32,6135,4986,1149,4826,4,11368
40397,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/40397?gameHash=38552f9b4d3a6265&tab=overview,CBLoL,2017-1,42777.5661689815,4.1,2,7.02,9,Red,ADC,brTT RX,Red Canids,Caitlyn,LeBlanc,Rengar,Camille,Cassiopeia,Syndra,31.45,1,3,3,2,12,7,0,0,0,0,0,0,4,0.0953895072,0.0953895072,0.6041335453,0,17.9652333333,1,0,0,0,0,0,0,0,0,0,,,1,12.6268333333,1,1,11,0,1,23.0606166667,2,0,9426,299.7138314785,0.1884709975,0.2330497792,9,0.2861685215,0.0891089109,13792,308.0228934817,12325,0.3037383178,266,30,13,17,9.4117647059,0.2865064695,88,84,4,3185,3189,-4,5715,5249,466,3062,4,14062
40397,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/40397?gameHash=38552f9b4d3a6265&tab=overview,CBLoL,2017-1,42777.5661689815,4.1,2,7.02,10,Red,Support,Dioud,Red Canids,Malzahar,LeBlanc,Rengar,Camille,Cassiopeia,Syndra,31.45,1,0,2,4,12,7,0,0,0,0,0,0,4,0,0,0.6041335453,0,17.9652333333,1,0,0,0,0,0,0,0,0,0,,,1,12.6268333333,1,1,11,0,1,23.0606166667,2,0,4349,138.2829888712,0.0869573911,0.1250089012,42,1.3354531002,0.4158415842,9301,165.2248012719,7950,0.2497347011,40,0,0,0,1.2718600954,0.0646950092,4,2,2,1885,1858,27,3386,3011,375,2644,4,9013
40426,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/40426?gameHash=f4b1aa8cbf905e23&tab=overview,LCK,2017-1,42777.2928703704,4.4,2,7.02,1,Blue,Top,Expession,Longzhu Gaming,Camille,Malzahar,Maokai,Rengar,Ekko,Ryze,37.9333333333,1,3,1,6,10,5,1,0,0,0,0,0,7,0.079086116,0,0.39543058,0,10.7609833333,3,1,0,0,0,0,0,0,0,0,1,,1,11.0113833333,1,1,11,1,1,27.2203166667,2,0,15874,418.4710017575,0.2320658451,0.2380119811,20,0.5272407733,0.1298701299,16611,308.7722319859,14893,0.2874476827,344,4,0,4,9.1739894552,0.2756489493,80,60,20,3106,2883,223,5679,4320,1359,4677,4,27557
40426,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/40426?gameHash=f4b1aa8cbf905e23&tab=overview,LCK,2017-1,42777.2928703704,4.4,2,7.02,2,Blue,Jungle,Crash,Longzhu Gaming,Kha'zix,Malzahar,Maokai,Rengar,Ekko,Ryze,37.9333333333,1,1,1,8,10,5,0,0,0,0,0,0,7,0.0263620387,0.0263620387,0.39543058,0,10.7609833333,3,1,2,1,0,0,0,2,0,0,1,,1,11.0113833333,1,1,11,1,1,27.2203166667,2,0,12428,327.6274165202,0.1816879377,0.205336227,28,0.7381370826,0.1818181818,15003,266.3820738137,13225,0.3227222832,38,194,114,80,6.1159929701,0.1854140915,58,53,5,3165,2881,284,5248,4110,1138,3832,4,36076
40426,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/40426?gameHash=f4b1aa8cbf905e23&tab=overview,LCK,2017-1,42777.2928703704,4.4,2,7.02,3,Blue,Middle,Fly,Longzhu Gaming,Zilean,Malzahar,Maokai,Rengar,Ekko,Ryze,37.9333333333,1,3,2,6,10,5,0,0,0,0,0,1,7,0.079086116,0.0263620387,0.39543058,0,10.7609833333,3,1,0,0,0,0,0,0,0,0,1,,1,11.0113833333,1,1,11,1,1,27.2203166667,2,0,15020,395.9578207381,0.2195810125,0.2080795273,25,0.6590509666,0.1623376623,15138,269.9409490334,13160,-0.0093030292,301,9,4,5,8.1722319859,0.2249690977,74,90,-16,2980,3524,-544,5517,5018,499,4744,4,13555
40426,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/40426?gameHash=f4b1aa8cbf905e23&tab=overview,LCK,2017-1,42777.2928703704,4.4,2,7.02,4,Blue,ADC,PraY,Longzhu Gaming,Ashe,Malzahar,Maokai,Rengar,Ekko,Ryze,37.9333333333,1,3,1,4,10,5,0,0,0,0,0,0,7,0.079086116,0.0527240773,0.39543058,0,10.7609833333,3,1,1,0,0,0,0,1,0,0,1,,1,11.0113833333,1,1,11,1,1,27.2203166667,2,0,18573,489.6221441125,0.2715231788,0.2408772058,19,0.5008787346,0.1233766234,16752,312.4892794376,13350,-0.0111731844,357,12,2,10,9.7275922671,0.2867737948,85,53,32,3166,2852,314,5794,4384,1410,3302,4,10265
40426,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/40426?gameHash=f4b1aa8cbf905e23&tab=overview,LCK,2017-1,42777.2928703704,4.4,2,7.02,5,Blue,Support,Gorilla,Longzhu Gaming,Karma,Malzahar,Maokai,Rengar,Ekko,Ryze,37.9333333333,1,0,0,9,10,5,0,0,0,0,0,0,7,0,0.0263620387,0.39543058,0,10.7609833333,3,1,0,0,0,0,0,0,0,0,1,,1,11.0113833333,1,1,11,1,1,27.2203166667,2,0,6508,171.5641476274,0.0951420259,0.1076950588,62,1.6344463972,0.4025974026,10198,139.7124780316,9475,0.1971014493,29,0,0,0,0.7644991213,0.0271940667,1,11,-10,1830,2277,-447,3148,3188,-40,2345,4,6688
40426,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/40426?gameHash=f4b1aa8cbf905e23&tab=overview,LCK,2017-1,42777.2928703704,4.4,2,7.02,6,Red,Top,Lindarang,ROX Tigers,Shen,LeBlanc,Zyra,Varus,Aurelion Sol,Cassiopeia,37.9333333333,0,0,3,5,5,10,0,0,0,0,0,0,7,0,0.079086116,0.39543058,0,10.7609833333,1,3,0,0,0,0,0,0,0,0,0,,0,11.0113833333,0,0,1,11,0,27.2203166667,0,2,10651,280.7820738137,0.219314321,0.1917112363,23,0.6063268893,0.1306818182,11379,170.8460456942,11150,-0.2874476827,260,14,4,10,7.223198594,0.2088305489,60,80,-20,2883,3106,-223,4320,5679,-1359,4293,4,24508
40426,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/40426?gameHash=f4b1aa8cbf905e23&tab=overview,LCK,2017-1,42777.2928703704,4.4,2,7.02,7,Red,Jungle,Seonghwan,ROX Tigers,Graves,LeBlanc,Zyra,Varus,Aurelion Sol,Cassiopeia,37.9333333333,0,1,2,2,5,10,0,0,0,0,0,0,7,0.0263620387,0.0263620387,0.39543058,1,10.7609833333,1,3,1,2,0,1,0,0,0,0,0,,0,11.0113833333,0,0,1,11,0,27.2203166667,0,2,8127,214.244288225,0.1673427365,0.1712111889,46,1.2126537786,0.2613636364,10686,152.5771528998,9550,-0.3227222832,43,132,78,54,4.6133567663,0.1264916468,53,58,-5,2881,3165,-284,4110,5248,-1138,3159,4,18668
40426,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/40426?gameHash=f4b1aa8cbf905e23&tab=overview,LCK,2017-1,42777.2928703704,4.4,2,7.02,8,Red,Middle,Mickey,ROX Tigers,Corki,LeBlanc,Zyra,Varus,Aurelion Sol,Cassiopeia,37.9333333333,0,1,2,2,5,10,0,0,0,0,0,0,7,0.0263620387,0.079086116,0.39543058,0,10.7609833333,1,3,0,0,0,0,0,0,0,0,0,,0,11.0113833333,0,0,1,11,0,27.2203166667,0,2,15174,400.0175746924,0.3124472357,0.2661976997,24,0.6326889279,0.1363636364,13897,237.225659051,13283,0.0093030292,368,11,9,2,9.9912126538,0.2935560859,90,74,16,3524,2980,544,5018,5517,-499,4785,4,13473
40426,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/40426?gameHash=f4b1aa8cbf905e23&tab=overview,LCK,2017-1,42777.2928703704,4.4,2,7.02,9,Red,ADC,Sangyoon,ROX Tigers,Sivir,LeBlanc,Zyra,Varus,Aurelion Sol,Cassiopeia,37.9333333333,0,2,1,2,5,10,0,0,0,0,0,0,7,0.0527240773,0.079086116,0.39543058,0,10.7609833333,1,3,0,1,0,0,0,0,0,0,0,,0,11.0113833333,0,0,1,11,0,27.2203166667,0,2,12382,326.4147627417,0.2549572738,0.2821125994,11,0.2899824253,0.0625,14435,251.4084358524,13500,0.0111731844,370,21,11,10,10.3075571178,0.3496420048,53,85,-32,2852,3166,-314,4384,5794,-1410,2548,4,12858
40426,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/40426?gameHash=f4b1aa8cbf905e23&tab=overview,LCK,2017-1,42777.2928703704,4.4,2,7.02,10,Red,Support,Key,ROX Tigers,Braum,LeBlanc,Zyra,Varus,Aurelion Sol,Cassiopeia,37.9333333333,0,1,2,3,5,10,0,0,0,0,1,0,7,0.0263620387,0,0.39543058,0,10.7609833333,1,3,0,0,0,0,0,0,0,0,0,,0,11.0113833333,0,0,1,11,0,27.2203166667,0,2,2231,58.8137082601,0.045938433,0.0887672757,72,1.8980667838,0.4090909091,7899,79.1061511424,7775,-0.1971014493,35,1,1,0,0.9490333919,0.0214797136,11,1,10,2277,1830,447,3188,3148,40,2209,4,16252
40430,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/40430?gameHash=4feeca4fcad6d9aa&tab=overview,LCK,2017-1,42777.3404976852,4.4,3,7.02,1,Blue,Top,Lindarang,ROX Tigers,Maokai,Aurelion Sol,Zyra,Malzahar,Zilean,Karma,38.0666666667,0,2,2,5,13,12,0,0,0,0,0,0,3,0.0525394046,0.1050788091,0.6567425569,0,9.6128166667,1,3,0,1,0,0,0,0,0,0,,,1,15.0734166667,1,1,4,10,0,21.2236666667,1,1,13853,363.9141856392,0.2491994963,0.2008982446,22,0.5779334501,0.1617647059,12832,207.9887915937,12870,-0.1599828437,279,3,2,1,7.408056042,0.2416666667,53,87,-34,2678,3243,-565,4484,5079,-595,3478,4,21499
40430,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/40430?gameHash=4feeca4fcad6d9aa&tab=overview,LCK,2017-1,42777.3404976852,4.4,3,7.02,2,Blue,Jungle,Seonghwan,ROX Tigers,Rengar,Aurelion Sol,Zyra,Malzahar,Zilean,Karma,38.0666666667,0,2,2,6,13,12,0,0,0,0,1,0,3,0.0525394046,0.0525394046,0.6567425569,0,9.6128166667,1,3,1,2,0,1,0,0,0,0,,,1,15.0734166667,1,1,4,10,0,21.2236666667,1,1,12344,324.2732049037,0.2220543263,0.1813347814,16,0.4203152364,0.1176470588,12061,187.7348511384,11175,-0.1059322034,46,146,81,65,5.0437828371,0.1416666667,55,31,24,3401,2654,747,4874,4263,611,3493,4,26747
40430,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/40430?gameHash=4feeca4fcad6d9aa&tab=overview,LCK,2017-1,42777.3404976852,4.4,3,7.02,3,Blue,Middle,Mickey,ROX Tigers,Cassiopeia,Aurelion Sol,Zyra,Malzahar,Zilean,Karma,38.0666666667,0,8,4,3,13,12,1,0,0,0,0,0,3,0.2101576182,0.1050788091,0.6567425569,0,9.6128166667,1,3,0,0,0,0,0,0,0,0,,,1,15.0734166667,1,1,4,10,0,21.2236666667,1,1,16299,428.1698774081,0.2932002159,0.2995275335,23,0.6042031524,0.1691176471,16719,310.0991243433,17745,0.1966391236,347,14,9,5,9.4833625219,0.3027777778,81,71,10,3816,3028,788,6146,4789,1357,4745,4,20032
40430,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/40430?gameHash=4feeca4fcad6d9aa&tab=overview,LCK,2017-1,42777.3404976852,4.4,3,7.02,4,Blue,ADC,Sangyoon,ROX Tigers,Ashe,Aurelion Sol,Zyra,Malzahar,Zilean,Karma,38.0666666667,0,1,2,7,13,12,0,0,0,0,0,0,3,0.0262697023,0.0262697023,0.6567425569,0,9.6128166667,1,3,0,0,0,0,0,0,0,0,,,1,15.0734166667,1,1,4,10,0,21.2236666667,1,1,10418,273.6777583187,0.1874078072,0.2234812307,13,0.3415061296,0.0955882353,13722,231.36882662,13375,-0.0527752502,302,22,19,3,8.5113835377,0.2791666667,76,71,5,3373,3029,344,4950,4887,63,3163,4,11612
40430,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/40430?gameHash=4feeca4fcad6d9aa&tab=overview,LCK,2017-1,42777.3404976852,4.4,3,7.02,5,Blue,Support,Key,ROX Tigers,Thresh,Aurelion Sol,Zyra,Malzahar,Zilean,Karma,38.0666666667,0,0,2,10,13,12,0,0,0,0,0,0,3,0,0.0262697023,0.6567425569,0,9.6128166667,1,3,0,0,0,0,0,0,0,0,,,1,15.0734166667,1,1,4,10,0,21.2236666667,1,1,2676,70.2977232925,0.0481381543,0.0947582098,62,1.6287215412,0.4558823529,8649,98.1026269702,8825,-0.1469816273,43,0,0,0,1.1295971979,0.0347222222,10,15,-5,2037,2427,-390,2984,3400,-416,2305,4,13557
40430,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/40430?gameHash=4feeca4fcad6d9aa&tab=overview,LCK,2017-1,42777.3404976852,4.4,3,7.02,6,Red,Top,Expession,Longzhu Gaming,Camille,LeBlanc,Shen,Ryze,Ekko,Syndra,38.0666666667,1,4,1,2,12,13,1,0,0,0,0,0,3,0.1050788091,0.0525394046,0.6567425569,0,9.6128166667,3,1,1,0,0,1,0,0,0,0,,,0,15.0734166667,0,0,10,4,1,21.2236666667,1,1,16473,432.7408056042,0.2436978519,0.2320849722,22,0.5779334501,0.1286549708,15866,287.6910683012,15108,0.1599828437,327,12,0,12,8.9054290718,0.2545691906,87,53,34,3243,2678,565,5079,4484,595,4493,4,22916
40430,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/40430?gameHash=4feeca4fcad6d9aa&tab=overview,LCK,2017-1,42777.3404976852,4.4,3,7.02,7,Red,Jungle,Crash,Longzhu Gaming,Kha'zix,LeBlanc,Shen,Ryze,Ekko,Syndra,38.0666666667,1,2,3,4,12,13,1,0,0,0,0,0,3,0.0525394046,0.0525394046,0.6567425569,1,9.6128166667,3,1,2,1,2,0,0,0,0,0,,,0,15.0734166667,0,0,10,4,1,21.2236666667,1,1,8995,236.295971979,0.1330700041,0.1935787671,36,0.945709282,0.2105263158,14049,239.9590192644,12425,0.1059322034,39,136,81,55,4.5971978984,0.1462140992,31,55,-24,2654,3401,-747,4263,4874,-611,2569,4,28726
40430,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/40430?gameHash=4feeca4fcad6d9aa&tab=overview,LCK,2017-1,42777.3404976852,4.4,3,7.02,8,Red,Middle,Fly,Longzhu Gaming,Corki,LeBlanc,Shen,Ryze,Ekko,Syndra,38.0666666667,1,4,3,6,12,13,1,0,0,0,0,1,3,0.1050788091,0.2101576182,0.6567425569,0,9.6128166667,3,1,0,0,0,0,0,0,0,0,,,0,15.0734166667,0,0,10,4,1,21.2236666667,1,1,20542,539.6322241681,0.3038937215,0.2346916113,21,0.5516637478,0.1228070175,15989,290.9222416813,14568,-0.1966391236,302,26,24,2,8.6164623468,0.2637075718,71,81,-10,3028,3816,-788,4789,6146,-1357,3997,4,11040
40430,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/40430?gameHash=4feeca4fcad6d9aa&tab=overview,LCK,2017-1,42777.3404976852,4.4,3,7.02,9,Red,ADC,PraY,Longzhu Gaming,Varus,LeBlanc,Shen,Ryze,Ekko,Syndra,38.0666666667,1,1,1,5,12,13,0,0,0,0,0,0,3,0.0262697023,0.0262697023,0.6567425569,0,9.6128166667,3,1,0,0,0,0,0,0,0,0,,,0,15.0734166667,0,0,10,4,1,21.2236666667,1,1,19129,502.5131348511,0.2829901178,0.22731673,21,0.5516637478,0.1228070175,15641,281.780385289,14100,0.0527752502,344,19,6,13,9.5359019264,0.3041775457,71,76,-5,3029,3373,-344,4887,4950,-63,2812,4,9126
