选手,每分钟对英雄伤害,每分钟金钱,平均每击败需要伤害,平均每死亡承受伤害,伤害金钱比,伤害金钱比（占团队比例）,伤害占团队百分比,承伤占团队百分比,击杀,死亡,助攻,胜率,选取英雄频次,赛区,位置,出场次数
Xpecial,96.71888933264249,267.7677493224152,256.0288544891641,5321.016666666667,0.3424512517124489,0.3070750479885679,0.046055286507204626,0.11451174274360895,1.0,2.4,14.2,0.8,Karma-1 Lulu-3 Thresh-1,NALCS,Support,5
Kami,633.5081001476486,352.8070692196482,5120.857142857143,8469.0,1.7517470556614376,1.5692624239683988,0.32681454737744225,0.12410154962083746,1.0,2.0,6.0,1.0,Jayce-1,CBLoL,Middle,1
Steeelback,523.982563549099,395.5061889472569,3372.0,7959.4,1.2957849061897382,1.2318463393619081,0.2791618772618366,0.13258793636542848,3.2,1.6,4.8,0.4,Ashe-2 Ezreal-1 Jhin-1 Varus-1,EULCS,ADC,5
Zet,345.880986859334,268.7880920170599,1449.4970760233919,5036.166666666667,1.1669831446938137,1.0,0.20000000000000004,0.13962322970581506,4.666666666666667,4.666666666666667,7.0,0.6666666666666666,Ashe-1 Ezreal-1 Jhin-1,LPL,ADC,3
Darshan,357.24653736276105,343.28627313762456,3726.7951515151517,14394.133333333331,1.0091931657265143,0.9556923414306133,0.19949626208530719,0.3500182124715386,1.4,3.4,3.2,0.4,Fiora-1 Kled-1 Poppy-2 Trundle-1,NALCS,Top,5
Xiyang,301.773826672494,358.7324780981538,1118.4828654970759,13126.1,0.8124413014533174,1.0,0.2,0.26645189778093287,1.8,2.0,8.6,0.6,Maokai-1 Nautilus-1 Shen-3,LPL,Top,5
Gorilla,228.49610277122926,213.32598221733457,2481.8708333333334,3799.75,0.9726250592747088,0.8299749147979232,0.12280323401200233,0.12578863340211469,0.5,3.5,3.0,0.0,Karma-2 Lulu-1 Zyra-1,LCK,Support,4
Huni,701.4657008941615,452.620366424838,2286.5833333333335,21893.0,1.5072232903048612,1.0950648949216493,0.25917390031264465,0.18772132904608788,7.0,1.0,5.0,1.0,Rumble-1,LCK,Top,1
Totoro,154.665630764617,233.5472754572997,1104.6541666666667,5338.375,0.6139377492625043,0.5415730417834098,0.08141343753385405,0.1322934117729095,0.75,3.75,6.25,0.0,Lulu-2 Malzahar-1 Zyra-1,LCK,Support,4
Exileh,484.5041390632684,399.44559487871294,2130.0833333333335,6696.7,1.1669477596470255,1.1720813597941804,0.2525691350369426,0.16352637514271584,3.3333333333333335,3.6666666666666665,6.0,0.6666666666666666,Ryze-2 Syndra-1,EULCS,Middle,3
Thulz,266.6089142505229,290.8454619869463,5880.0,23144.625,0.88659741738134,0.7820607843546201,0.15596376791757538,0.26260275928531496,0.0,2.5,3.0,0.0,Nautilus-1 Poppy-1,CBLoL,Top,2
Keane,497.1569490164322,406.6956300375235,1823.2577777777776,8217.6,1.1905495041746583,1.100233122067052,0.2453034589560051,0.20996838877214574,6.2,2.8,6.2,0.8,Cassiopeia-2 Ekko-1 Syndra-1 Vladimir-1,NALCS,Middle,5
Eimy,558.2734973775246,378.1282775309575,2883.25,8753.333333333334,1.43062705451839,1.0,0.2,0.2587574518401734,3.0,3.0,5.0,0.0,Graves-1,LPL,Jungle,1
icon,301.773826672494,358.7324780981538,988.8554901960786,7995.8,0.8124413014533174,1.0,0.2,0.1598961923746268,5.6,2.4,5.6,0.6,Ahri-1 Syndra-3 Zed-1,LPL,Middle,5
Unified,447.9257252460929,380.8275064635952,3598.75,7488.75,1.1521687273255325,1.3650263307892825,0.3360550663393118,0.12899227277750464,2.5,1.5,2.0,0.0,Ezreal-1 Sivir-1,LMS,ADC,2
Lourlo,378.6731893102832,362.78132535906246,1904.6766666666667,18219.41333333333,0.9926881744592692,0.9102423071032186,0.1988473550291882,0.25103566072579436,3.0,2.4,4.6,0.4,Camille-2 Renekton-2 Rumble-1,NALCS,Top,5
Piglet,546.8059539649398,371.0218226251467,2340.4228632478635,6448.45,1.4215007392915655,1.2807707333384717,0.2873504263258173,0.19180931514163427,4.4,3.4,4.0,0.4,Ahri-2 Ryze-2 Zed-1,NALCS,Middle,5
Pawn,486.0141230994262,413.1043872512123,2665.3519917582416,7470.625,1.124665035431954,0.96530315562896,0.21032260411829368,0.1492050305314947,4.0,2.0,5.5,1.0,Ahri-1 Orianna-2 Zed-1,LCK,Middle,4
Ali,756.4539437970698,393.89247315656274,3382.248080808081,6230.163333333334,1.8481511945815625,1.0,0.2,0.13878211515519998,0.6,3.6,8.8,0.6,Lulu-1 Nami-3 Thresh-1,LPL,Support,5
Candyseven,904.9312714776631,390.54982817869416,5851.888888888889,5728.0,2.26719758932415,1.0,0.2,0.13965077553965954,4.0,5.0,5.0,0.0,Varus-1,LPL,ADC,1
Yang,393.2695042309518,371.92032630240317,2574.0833333333335,33059.75,1.058163178913113,0.8416836503179532,0.16924557956845038,0.2979429210567069,3.0,1.0,7.0,1.0,Gnar-1 Renekton-1,CBLoL,Top,2
Lindarang,250.37527393362632,281.2109379729517,5760.5,5139.833333333334,0.83797639113197,0.87049863258402,0.173727185149381,0.202131036381625,0.0,3.5,1.5,0.0,Nautilus-2,LCK,Top,2
Peng,346.0771704180064,290.67524115755623,10763.0,17420.0,1.1281970649895179,1.0,0.2,0.19350180505415163,0.0,1.0,0.0,0.0,Ekko-1,LPL,Middle,1
An,382.94736484606574,351.0284338251015,10802.0,8407.166666666666,1.056600722560325,1.2114575351754588,0.27975826947630383,0.1346388369319911,0.5,2.0,1.0,0.0,Caitlyn-1 Jhin-1,LMS,ADC,2
Jesiz,272.3379822399217,230.5587963302348,1694.5734265734266,7449.555555555555,1.1094843965609387,0.787558575192901,0.11522491870113898,0.1100751461169212,0.0,2.0,9.0,0.3333333333333333,Karma-1 Malzahar-1 Zyra-1,EULCS,Support,3
Hans Sama,327.53948034244064,347.81430868803506,2221.5555555555557,6410.0,0.9129578004949777,1.350182790482283,0.31170290262818257,0.13011901875867316,2.0,2.0,4.0,0.0,Caitlyn-1 Jhin-1,EULCS,ADC,2
Doublelift,508.1946196418535,363.7194436826668,2480.6944444444443,8958.2,1.3098937307530139,1.1796297392060022,0.25838730123117315,0.12457078620897333,3.0,2.2,5.6,0.4,Draven-1 Ezreal-1 Jhin-3,NALCS,ADC,5
Sarkis,468.89104739196176,325.0789209020144,6560.041666666667,4191.7,1.3667138394263634,1.2171060084783538,0.267615977180512,0.10924650832175638,3.5,3.5,2.5,0.0,Ashe-1 Jhin-1,CBLoL,ADC,2
Beyond,430.7537012635917,370.02504336030796,3792.886805555556,13542.333333333334,1.119200254529911,1.0395345186914002,0.22211064083676782,0.25694712913110795,4.25,2.25,2.75,0.5,Elise-1 Graves-3,LCK,Jungle,4
Mint,463.395423096899,360.2554550288874,2902.4,9119.5,1.231709387200815,1.0,0.2,0.1958697566528491,2.0,2.0,3.0,0.0,Lee Sin-1,LPL,Jungle,1
Turtle,301.90936843662763,358.3763853683631,855.471590909091,12779.666666666666,0.7974224530159205,0.8142509346188276,0.14850827514114034,0.31012806020162714,2.5,1.5,7.0,1.0,Kha'zix-1 Lee Sin-1,CBLoL,Jungle,2
Maple,607.4573927197725,447.5509781987515,2005.4270833333333,11710.25,1.3196909170451436,1.2681289877005413,0.2935339130619977,0.17385695795092798,6.0,0.75,4.25,1.0,Aurelion Sol-1 LeBlanc-1 Syndra-1 Zed-1,LMS,Middle,4
Chei,195.76727317758397,266.2010299572029,871.6090909090909,5197.75,0.703697810434533,0.7036483046154227,0.10346791148806272,0.0976112680519237,0.5,1.0,7.5,1.0,Lulu-1 Malzahar-1,EULCS,Support,2
